10.17 7.92 7.92 *** 11.5 9.0 9.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
6.9 4.1 4.1 *** 4.4 2.3 2.3 
0.0 0.0 0.0 *** 34.4 13.2 13.2 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
4.07 2.52 2.52 *** 7.0 6.0 6.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
23.1 17.9 17.9 *** 20.0 15.8 15.8 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 6.9 2.5 2.5 
4.9 3.2 3.2 *** 10.2 6.7 6.7 
20.1 15.1 15.1 *** 0.0 0.0 0.0 
6.4 4.3 4.3 *** 6.0 4.2 4.2 
8.43 5.55 5.55 *** 10.8 8.2 8.2 
10.5 9.5 9.5 *** 10.5 9.5 9.5 
7.75 5.5 5.5 *** 7.1 3.2 3.2 
7.0 5.3 5.3 *** 7.0 3.1 3.1 
15.0 7.0 7.0 *** 7.5 4.5 4.5 
8.0 6.1 6.1 *** 15.0 11.8 11.8 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
8.9 8.5 8.5 *** 0.0 0.0 0.0 
1.25 0.62 0.62 *** 6.8 2.2 2.2 
13.0 10.1 10.1 *** 0.0 0.0 0.0 
3.0 2.0 2.0 *** 6.0 4.0 4.0 
10.0 9.0 9.0 *** 10.2 9.0 9.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
6.7 4.25 4.25 *** 7.4 4.2 4.2 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
6.75 4.95 4.95 *** 7.2 5.5 5.5 
0.0 0.0 0.0 *** 20.6 13.4 13.4 
4.5 4.5 4.5 *** 5.3 5.2 5.2 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
13.77 8.66 8.66 *** 12.2 7.1 7.1 
10.25 8.1 8.1 *** 0.0 0.0 0.0 
8.0 6.0 6.0 *** 0.0 0.0 0.0 
35.0 8.0 8.0 *** 0.0 0.0 0.0 
12.5 5.75 5.75 *** 13.5 5.5 5.5 
11.2 2.0 2.0 *** 46.0 14.5 14.5 
24.0 3.6 3.6 *** 23.8 3.5 3.5 
6.3 6.2 6.2 *** 6.3 6.2 6.2 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
2.95 2.17 2.17 *** 9.4 6.2 6.2 
6.69 5.6 5.6 *** 5.0 3.1 3.1 
9.0 7.5 7.5 *** 0.0 0.0 0.0 
11.25 8.0 8.0 *** 0.0 0.0 0.0 
11.0 10.75 10.75 *** 5.3 3.4 3.4 
8.11 6.18 6.18 *** 4.7 3.3 3.3 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
9.0 8.25 8.25 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
8.78 8.55 8.55 *** 5.9 4.8 4.8 
12.5 9.5 9.5 *** 1.0 1.0 1.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
14.3 3.4 3.4 *** 3.4 2.5 2.5 
3.65 2.2 2.2 *** 5.8 5.8 5.8 
8.0 4.5 4.5 *** 8.0 4.5 4.5 
10.5 8.0 8.0 *** 12.0 8.7 8.7 
0.0 0.0 0.0 *** 3.8 2.2 2.2 
11.0 8.0 8.0 *** 11.5 8.5 8.5 
7.5 5.5 5.5 *** 0.0 0.0 0.0 
21.3 7.8 7.8 *** 17.5 8.4 8.4 
4.86 4.86 4.86 *** 0.0 0.0 0.0 
12.24 6.89 6.89 *** 12.2 6.9 6.9 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
8.25 6.0 6.0 *** 7.4 4.8 4.8 
5.5 3.5 3.5 *** 7.0 4.8 4.8 
0.0 0.0 0.0 *** 8.5 7.4 7.4 
6.39 4.5 4.5 *** 7.0 5.0 5.0 
13.5 5.0 5.0 *** 0.0 0.0 0.0 
8.86 5.31 5.31 *** 8.9 5.3 5.3 
5.0 3.0 3.0 *** 0.0 0.0 0.0 
6.8 3.8 3.8 *** 0.0 0.0 0.0 
13.5 13.2 13.2 *** 0.0 0.0 0.0 
11.4 8.3 8.3 *** 0.0 0.0 0.0 
7.75 5.5 5.5 *** 0.0 0.0 0.0 
5.5 5.0 5.0 *** 5.5 5.0 5.0 
5.5 5.0 5.0 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
12.0 2.0 2.0 *** 5.5 4.6 4.6 
7.1 5.0 5.0 *** 7.1 5.0 5.0 
5.5 5.5 5.5 *** 5.5 4.8 4.8 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
8.16 6.62 6.62 *** 9.0 7.0 7.0 
0.0 0.0 0.0 *** 22.8 9.1 9.1 
3.0 1.5 1.5 *** 3.7 2.9 2.9 
6.89 4.13 4.13 *** 0.0 0.0 0.0 
6.0 4.8 4.8 *** 0.0 0.0 0.0 
9.8 7.9 7.9 *** 0.0 0.0 0.0 
4.84 2.13 2.13 *** 4.8 2.1 2.1 
5.9 5.0 5.0 *** 4.6 3.9 3.9 
11.5 9.0 9.0 *** 5.4 3.0 3.0 
7.5 5.0 5.0 *** 7.4 4.8 4.8 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
18.46 8.7 8.7 *** 18.5 8.7 8.7 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
14.0 7.2 7.2 *** 14.0 10.0 10.0 
8.55 5.85 5.85 *** 8.5 4.1 4.1 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
6.2 4.8 4.8 *** 0.0 0.0 0.0 
6.9 4.5 4.5 *** 0.0 0.0 0.0 
8.251 6.0 6.0 *** 0.0 0.0 0.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
26.1 25.8 25.8 *** 26.0 24.7 24.7 
11.5 9.0 9.0 *** 5.4 3.0 3.0 
0.0 0.0 0.0 *** 0.0 0.0 0.0 
8.6 5.6 5.6 *** 9.4 6.0 6.0 
7.6 6.0 6.0 *** 7.8 6.0 6.0 
