_id,id1,id2,name_name_jac_qgm_3_qgm_3,address_address_jac_qgm_3_qgm_3,city_city_jac_qgm_3_qgm_3,flavor_flavor_jac_qgm_3_qgm_3,gold
30,1,815,0.4146341463414634,0.0,0.0,1.0,0
31,2,3,0.45454545454545453,1.0,1.0,0.0,1
32,3,58,0.22727272727272727,0.01694915254237288,0.0,0.23529411764705882,0
33,3,59,0.22727272727272727,0.08333333333333333,0.21739130434782608,1.0,0
34,3,116,0.18518518518518517,0.044444444444444446,0.0,0.23529411764705882,0
35,3,117,0.18518518518518517,0.05555555555555555,0.21739130434782608,1.0,0
36,3,229,0.22727272727272727,0.0,0.038461538461538464,0.0,0
37,3,464,0.2631578947368421,0.01639344262295082,0.0,0.23529411764705882,0
38,3,652,0.4444444444444444,0.04878048780487805,0.0,1.0,0
39,4,5,0.36363636363636365,1.0,1.0,1.0,1
40,4,548,0.07894736842105263,0.0625,0.0,0.09523809523809523,0
41,4,552,0.09090909090909091,0.05,0.0,0.0,0
42,4,585,0.1111111111111111,0.08823529411764706,0.0,0.09523809523809523,0
43,4,601,0.06976744186046512,0.03636363636363636,0.0,0.17647058823529413,0
44,4,614,0.09375,0.058823529411764705,0.0,0.0,0
45,5,548,0.17142857142857143,0.0625,0.0,0.09523809523809523,0
46,5,552,0.2,0.05,0.0,0.0,0
47,5,585,0.1111111111111111,0.08823529411764706,0.0,0.09523809523809523,0
48,5,601,0.15,0.03636363636363636,0.0,0.17647058823529413,0
49,5,614,0.20689655172413793,0.058823529411764705,0.0,0.0,0
50,6,7,1.0,1.0,1.0,0.35294117647058826,1
51,6,52,0.2777777777777778,0.02702702702702703,0.0,0.0,0
52,6,53,0.2777777777777778,0.02702702702702703,0.0,0.0,0
53,6,54,0.19230769230769232,0.058823529411764705,0.0,0.0,0
54,6,55,0.19230769230769232,0.058823529411764705,0.0,0.3,0
55,6,102,0.07142857142857142,0.05555555555555555,0.0,0.0,0
56,6,103,0.07142857142857142,0.05555555555555555,0.0,0.0,0
57,6,112,0.09090909090909091,0.0196078431372549,0.0,0.0,0
58,6,113,0.09090909090909091,0.0625,0.0,0.0,0
59,6,130,0.06896551724137931,0.027777777777777776,0.0,0.0,0
60,6,131,0.06896551724137931,0.027777777777777776,0.0,0.0,0
61,6,136,0.13636363636363635,0.1282051282051282,0.041666666666666664,0.0,0
62,6,137,0.12121212121212122,0.15384615384615385,0.041666666666666664,0.0,0
63,6,178,0.13513513513513514,0.05128205128205128,0.0,0.0,0
64,6,179,0.07692307692307693,0.0,0.0,0.0,0
65,6,194,0.25,0.029411764705882353,0.07407407407407407,1.0,0
66,6,195,0.25,0.029411764705882353,0.07407407407407407,0.35294117647058826,0
67,6,216,0.07692307692307693,0.02564102564102564,0.07407407407407407,0.0,0
68,6,217,0.07692307692307693,0.02564102564102564,0.07407407407407407,0.0,0
69,6,232,0.2631578947368421,0.02631578947368421,0.038461538461538464,0.0,0
70,6,238,0.11538461538461539,0.1891891891891892,0.038461538461538464,0.0,0
71,6,249,0.07692307692307693,0.17142857142857143,0.038461538461538464,0.0,0
72,6,283,0.07407407407407407,0.24242424242424243,0.038461538461538464,0.0,0
73,6,308,0.03571428571428571,0.016666666666666666,0.0,0.0,0
74,6,311,0.3888888888888889,0.05084745762711865,0.0,0.0,0
75,6,312,0.2857142857142857,0.05128205128205128,0.0,1.0,0
76,6,313,0.20833333333333334,0.027777777777777776,0.0,0.0,0
77,6,314,0.20833333333333334,0.02702702702702703,0.0,1.0,0
78,6,315,0.25,0.02857142857142857,0.0,1.0,0
79,6,316,0.25,0.014492753623188406,0.0,1.0,0
80,6,317,0.29411764705882354,0.02040816326530612,0.0,0.0,0
81,6,335,0.13043478260869565,0.03225806451612903,0.0,0.0,0
82,6,336,0.13043478260869565,0.022727272727272728,0.0,0.0,0
83,6,342,0.07407407407407407,0.029411764705882353,0.0,0.0,0
84,6,347,0.07692307692307693,0.043478260869565216,0.0,0.0,0
85,6,352,0.07142857142857142,0.01694915254237288,0.0,0.0,0
86,6,353,0.06060606060606061,0.03225806451612903,0.0,0.0,0
87,6,362,0.06896551724137931,0.02127659574468085,0.0,0.0,0
88,6,373,0.07692307692307693,0.02702702702702703,0.0,0.0,0
89,6,382,0.08,0.01639344262295082,0.0,0.0,0
90,6,412,0.07692307692307693,0.03225806451612903,0.0,0.0,0
91,6,419,0.11428571428571428,0.05555555555555555,0.0,0.0,0
92,6,423,0.08695652173913043,0.04,0.0,0.0,0
93,6,442,0.08333333333333333,0.014925373134328358,0.0,0.0,0
94,6,466,0.06896551724137931,0.022727272727272728,0.0,0.0,0
95,6,483,0.08,0.025,0.0,0.0,0
96,6,499,0.2,0.07692307692307693,0.0,0.0,0
97,6,532,0.08333333333333333,0.044444444444444446,0.0,0.0,0
98,6,544,0.22727272727272727,0.075,0.041666666666666664,0.0,0
99,6,545,0.2777777777777778,0.1282051282051282,0.041666666666666664,0.0,0
100,6,571,0.35714285714285715,0.027777777777777776,0.07407407407407407,1.0,0
101,6,573,0.23809523809523808,0.02564102564102564,0.07407407407407407,0.0,0
102,6,574,0.23809523809523808,0.02564102564102564,0.07407407407407407,0.027777777777777776,0
103,6,585,0.08823529411764706,0.02857142857142857,0.07407407407407407,0.0,0
104,6,624,0.07407407407407407,0.027777777777777776,0.07407407407407407,1.0,0
105,6,627,0.09090909090909091,0.02564102564102564,0.07407407407407407,0.0,0
106,6,628,0.07407407407407407,0.058823529411764705,0.07407407407407407,0.0,0
107,6,629,0.08333333333333333,0.18181818181818182,0.07407407407407407,0.0,0
108,6,644,0.10714285714285714,0.05555555555555555,0.07407407407407407,0.0,0
109,6,654,0.05405405405405406,0.046511627906976744,0.0,0.0,0
110,6,656,0.2777777777777778,0.17647058823529413,0.0,0.0,0
111,6,657,0.3333333333333333,0.15217391304347827,0.03571428571428571,0.0,0
112,6,667,0.09523809523809523,0.175,0.0,0.0,0
113,6,677,0.08695652173913043,0.02564102564102564,0.0,0.0,0
114,6,687,0.07692307692307693,0.18421052631578946,0.0,0.0,0
115,6,692,0.07407407407407407,0.15789473684210525,0.037037037037037035,0.0,0
116,6,716,0.21739130434782608,0.025,0.0,0.0,0
117,6,722,0.08695652173913043,0.02702702702702703,0.0,0.0,0
118,6,759,0.07407407407407407,0.05714285714285714,0.0,0.0,0
119,6,788,0.06896551724137931,0.05405405405405406,0.0,0.0,0
120,6,793,0.07407407407407407,0.05128205128205128,0.0,0.0,0
121,6,794,0.21739130434782608,0.05405405405405406,0.0,0.0,0
122,6,822,0.07894736842105263,0.05263157894736842,0.0,0.0,0
123,6,833,0.2631578947368421,0.02702702702702703,0.07407407407407407,0.0,0
124,6,838,0.09090909090909091,0.02857142857142857,0.07407407407407407,0.0,0
125,6,848,0.044444444444444446,0.02857142857142857,0.07407407407407407,0.0,0
126,6,854,0.09375,0.02702702702702703,0.07407407407407407,0.0,0
127,6,860,0.09523809523809523,0.05263157894736842,0.07407407407407407,0.0,0
128,7,52,0.2777777777777778,0.02702702702702703,0.0,0.0,0
129,7,53,0.2777777777777778,0.02702702702702703,0.0,0.0,0
130,7,54,0.19230769230769232,0.058823529411764705,0.0,0.0,0
131,7,55,0.19230769230769232,0.058823529411764705,0.0,0.2692307692307692,0
132,7,102,0.07142857142857142,0.05555555555555555,0.0,0.0,0
133,7,103,0.07142857142857142,0.05555555555555555,0.0,0.0,0
134,7,112,0.09090909090909091,0.0196078431372549,0.0,0.0,0
135,7,113,0.09090909090909091,0.0625,0.0,0.0,0
136,7,130,0.06896551724137931,0.027777777777777776,0.0,0.0,0
137,7,131,0.06896551724137931,0.027777777777777776,0.0,0.0,0
138,7,136,0.13636363636363635,0.1282051282051282,0.041666666666666664,0.0,0
139,7,137,0.12121212121212122,0.15384615384615385,0.041666666666666664,0.0,0
140,7,178,0.13513513513513514,0.05128205128205128,0.0,0.0,0
141,7,179,0.07692307692307693,0.0,0.0,0.0,0
142,7,194,0.25,0.029411764705882353,0.07407407407407407,0.35294117647058826,0
143,7,195,0.25,0.029411764705882353,0.07407407407407407,1.0,0
144,7,216,0.07692307692307693,0.02564102564102564,0.07407407407407407,0.0,0
145,7,217,0.07692307692307693,0.02564102564102564,0.07407407407407407,0.0,0
146,7,232,0.2631578947368421,0.02631578947368421,0.038461538461538464,0.0,0
147,7,238,0.11538461538461539,0.1891891891891892,0.038461538461538464,0.0,0
148,7,249,0.07692307692307693,0.17142857142857143,0.038461538461538464,0.0,0
149,7,283,0.07407407407407407,0.24242424242424243,0.038461538461538464,0.0,0
150,7,308,0.03571428571428571,0.016666666666666666,0.0,0.0,0
151,7,311,0.3888888888888889,0.05084745762711865,0.0,0.0,0
152,7,312,0.2857142857142857,0.05128205128205128,0.0,0.35294117647058826,0
153,7,313,0.20833333333333334,0.027777777777777776,0.0,0.0,0
154,7,314,0.20833333333333334,0.02702702702702703,0.0,0.35294117647058826,0
155,7,315,0.25,0.02857142857142857,0.0,0.35294117647058826,0
156,7,316,0.25,0.014492753623188406,0.0,0.35294117647058826,0
157,7,317,0.29411764705882354,0.02040816326530612,0.0,0.0,0
158,7,335,0.13043478260869565,0.03225806451612903,0.0,0.0,0
159,7,336,0.13043478260869565,0.022727272727272728,0.0,0.0,0
160,7,342,0.07407407407407407,0.029411764705882353,0.0,0.0,0
161,7,347,0.07692307692307693,0.043478260869565216,0.0,0.0,0
162,7,352,0.07142857142857142,0.01694915254237288,0.0,0.0,0
163,7,353,0.06060606060606061,0.03225806451612903,0.0,0.0,0
164,7,362,0.06896551724137931,0.02127659574468085,0.0,0.0,0
165,7,373,0.07692307692307693,0.02702702702702703,0.0,0.0,0
166,7,382,0.08,0.01639344262295082,0.0,0.0,0
167,7,412,0.07692307692307693,0.03225806451612903,0.0,0.0,0
168,7,419,0.11428571428571428,0.05555555555555555,0.0,0.0,0
169,7,423,0.08695652173913043,0.04,0.0,0.0,0
170,7,442,0.08333333333333333,0.014925373134328358,0.0,0.0,0
171,7,466,0.06896551724137931,0.022727272727272728,0.0,0.0,0
172,7,483,0.08,0.025,0.0,0.0,0
173,7,499,0.2,0.07692307692307693,0.0,0.0,0
174,7,532,0.08333333333333333,0.044444444444444446,0.0,0.0,0
175,7,544,0.22727272727272727,0.075,0.041666666666666664,0.0,0
176,7,545,0.2777777777777778,0.1282051282051282,0.041666666666666664,0.0,0
177,7,571,0.35714285714285715,0.027777777777777776,0.07407407407407407,0.35294117647058826,0
178,7,573,0.23809523809523808,0.02564102564102564,0.07407407407407407,0.0,0
179,7,574,0.23809523809523808,0.02564102564102564,0.07407407407407407,0.0,0
180,7,585,0.08823529411764706,0.02857142857142857,0.07407407407407407,0.0,0
181,7,624,0.07407407407407407,0.027777777777777776,0.07407407407407407,0.35294117647058826,0
182,7,627,0.09090909090909091,0.02564102564102564,0.07407407407407407,0.0,0
183,7,628,0.07407407407407407,0.058823529411764705,0.07407407407407407,0.0,0
184,7,629,0.08333333333333333,0.18181818181818182,0.07407407407407407,0.0,0
185,7,644,0.10714285714285714,0.05555555555555555,0.07407407407407407,0.0,0
186,7,654,0.05405405405405406,0.046511627906976744,0.0,0.0,0
187,7,656,0.2777777777777778,0.17647058823529413,0.0,0.0,0
188,7,657,0.3333333333333333,0.15217391304347827,0.03571428571428571,0.0,0
189,7,667,0.09523809523809523,0.175,0.0,0.0,0
190,7,677,0.08695652173913043,0.02564102564102564,0.0,0.0,0
191,7,687,0.07692307692307693,0.18421052631578946,0.0,0.0,0
192,7,692,0.07407407407407407,0.15789473684210525,0.037037037037037035,0.0,0
193,7,716,0.21739130434782608,0.025,0.0,0.0,0
194,7,722,0.08695652173913043,0.02702702702702703,0.0,0.0,0
195,7,759,0.07407407407407407,0.05714285714285714,0.0,0.0,0
196,7,788,0.06896551724137931,0.05405405405405406,0.0,0.0,0
197,7,793,0.07407407407407407,0.05128205128205128,0.0,0.0,0
198,7,794,0.21739130434782608,0.05405405405405406,0.0,0.0,0
199,7,822,0.07894736842105263,0.05263157894736842,0.0,0.0,0
200,7,833,0.2631578947368421,0.02702702702702703,0.07407407407407407,0.0,0
201,7,838,0.09090909090909091,0.02857142857142857,0.07407407407407407,0.0,0
202,7,848,0.044444444444444446,0.02857142857142857,0.07407407407407407,0.0,0
203,7,854,0.09375,0.02702702702702703,0.07407407407407407,0.0,0
204,7,860,0.09523809523809523,0.05263157894736842,0.07407407407407407,0.0,0
205,8,9,1.0,1.0,1.0,0.09523809523809523,1
206,8,12,0.05555555555555555,0.17647058823529413,1.0,0.09523809523809523,0
207,8,13,0.05555555555555555,0.17647058823529413,1.0,0.09523809523809523,0
208,8,14,0.0,0.0,0.0,1.0,0
209,8,16,0.05263157894736842,0.024390243902439025,0.0,0.09523809523809523,0
210,8,17,0.05263157894736842,0.024390243902439025,0.0,0.09523809523809523,0
211,8,21,0.0,0.13513513513513514,0.2,0.0,0
212,8,22,0.043478260869565216,0.12195121951219512,1.0,0.0,0
213,8,23,0.043478260869565216,0.12195121951219512,0.0,0.0,0
214,8,28,0.0,0.12195121951219512,0.037037037037037035,0.21428571428571427,0
215,8,29,0.0,0.12195121951219512,0.037037037037037035,0.0,0
216,8,32,0.0,0.14285714285714285,1.0,0.09523809523809523,0
217,8,33,0.0,0.14285714285714285,1.0,0.09523809523809523,0
218,8,40,0.0,0.15625,1.0,0.09523809523809523,0
219,8,42,0.0,0.02702702702702703,0.0,0.11764705882352941,0
220,8,43,0.0,0.02702702702702703,0.0,0.11764705882352941,0
221,8,48,0.0,0.027777777777777776,0.0,0.0,0
222,8,49,0.0,0.027777777777777776,0.0,0.14285714285714285,0
223,8,50,0.1111111111111111,0.027777777777777776,0.0,1.0,0
224,8,51,0.1111111111111111,0.027777777777777776,0.0,0.4444444444444444,0
225,8,56,0.1,0.03225806451612903,0.0,0.11764705882352941,0
226,8,57,0.1,0.02857142857142857,0.0,0.11764705882352941,0
227,8,60,0.14285714285714285,0.020833333333333332,0.0,1.0,0
228,8,61,0.14285714285714285,0.027777777777777776,0.0,0.0,0
229,8,62,0.05555555555555555,0.027777777777777776,0.0,0.0,0
230,8,63,0.05555555555555555,0.027777777777777776,0.0,0.0,0
231,8,64,0.0,0.02702702702702703,0.0,0.21428571428571427,0
232,8,65,0.0,0.02702702702702703,0.0,0.125,0
233,8,66,0.0,0.02702702702702703,0.0,0.11764705882352941,0
234,8,67,0.0,0.02702702702702703,0.0,0.11764705882352941,0
235,8,76,0.0,0.02702702702702703,0.0,1.0,0
236,8,77,0.0,0.02702702702702703,0.0,0.0,0
237,8,86,0.045454545454545456,0.02857142857142857,0.0,1.0,0
238,8,88,0.05555555555555555,0.02702702702702703,0.0,0.0,0
239,8,89,0.05555555555555555,0.02702702702702703,0.0,0.0,0
240,8,92,0.0,0.02702702702702703,0.0,1.0,0
241,8,93,0.0,0.02702702702702703,0.0,0.4444444444444444,0
242,8,98,0.0,0.029850746268656716,0.0,0.0,0
243,8,99,0.0,0.02702702702702703,0.0,0.0,0
244,8,100,0.0,0.027777777777777776,0.0,0.0,0
245,8,101,0.0,0.027777777777777776,0.0,0.0,0
246,8,104,0.0,0.02702702702702703,0.0,0.0,0
247,8,105,0.0,0.02702702702702703,0.0,0.11764705882352941,0
248,8,106,0.047619047619047616,0.027777777777777776,0.0,0.08695652173913043,0
249,8,107,0.047619047619047616,0.027777777777777776,0.0,0.08695652173913043,0
250,8,108,0.0,0.13157894736842105,0.0,0.0,0
251,8,109,0.0,0.10344827586206896,0.0,0.0,0
252,8,118,0.0,0.027777777777777776,0.0,0.21428571428571427,0
253,8,119,0.0,0.027777777777777776,0.0,0.0,0
254,8,132,0.0,0.02702702702702703,0.0,1.0,0
255,8,134,0.05555555555555555,0.023255813953488372,0.09090909090909091,0.21428571428571427,0
256,8,135,0.05555555555555555,0.07142857142857142,0.09090909090909091,0.0,0
257,8,146,0.0,0.023809523809523808,0.09090909090909091,0.0,0
258,8,148,0.0,0.0,0.0,0.11764705882352941,0
259,8,149,0.0,0.0,0.0,0.11764705882352941,0
260,8,150,0.0,0.017543859649122806,0.0,0.0,0
261,8,151,0.0,0.02564102564102564,0.0,0.09523809523809523,0
262,8,152,0.0,0.0,0.0,1.0,0
263,8,158,0.09523809523809523,0.1388888888888889,0.0,0.0,0
264,8,160,0.0,0.022222222222222223,0.0,1.0,0
265,8,161,0.0,0.022222222222222223,0.0,0.047619047619047616,0
266,8,184,0.05,0.02702702702702703,0.0,0.0,0
267,8,185,0.05,0.024390243902439025,0.0,0.0,0
268,8,190,0.0,0.025,0.0,0.0,0
269,8,191,0.0,0.025,0.0,0.4444444444444444,0
270,8,192,0.0,0.02857142857142857,0.0,1.0,0
271,8,193,0.0,0.02857142857142857,0.0,0.4444444444444444,0
272,8,202,0.10526315789473684,0.030303030303030304,0.0,0.0,0
273,8,203,0.10526315789473684,0.027777777777777776,0.0,0.0,0
274,8,210,0.0,0.027777777777777776,0.0,0.08695652173913043,0
275,8,212,0.0,0.06060606060606061,0.0,0.0,0
276,8,213,0.0,0.06060606060606061,0.0,0.0,0
277,8,215,0.05555555555555555,0.02857142857142857,0.0,0.0,0
278,8,218,0.0,0.029411764705882353,0.0,1.0,0
279,8,219,0.0,0.029411764705882353,0.0,0.09523809523809523,0
280,8,226,0.045454545454545456,0.021739130434782608,0.0,0.0,0
281,8,230,0.1111111111111111,0.6153846153846154,1.0,0.11764705882352941,0
282,8,234,0.10526315789473684,0.13513513513513514,1.0,1.0,0
283,8,235,0.13333333333333333,0.034482758620689655,1.0,0.08695652173913043,0
284,8,236,0.05555555555555555,0.17142857142857143,1.0,0.10526315789473684,0
285,8,240,0.0,0.044444444444444446,1.0,0.47058823529411764,0
286,8,241,0.0,0.024390243902439025,0.0,0.11764705882352941,0
287,8,242,0.0,0.12195121951219512,1.0,0.0,0
288,8,244,0.05263157894736842,0.14285714285714285,1.0,0.09523809523809523,0
289,8,247,0.0,0.058823529411764705,0.0,1.0,0
290,8,248,0.0,0.014492753623188406,0.06666666666666667,1.0,0
291,8,254,0.0,0.027777777777777776,1.0,0.0,0
292,8,255,0.0,0.02564102564102564,1.0,0.21428571428571427,0
293,8,260,0.0,0.14285714285714285,1.0,1.0,0
294,8,262,0.0,0.10526315789473684,1.0,1.0,0
295,8,264,0.0,0.023809523809523808,1.0,0.0625,0
296,8,266,0.0,0.024390243902439025,0.0,1.0,0
297,8,268,0.0,0.05,0.038461538461538464,0.11764705882352941,0
298,8,269,0.0,0.02564102564102564,1.0,0.11764705882352941,0
299,8,271,0.0,0.0,0.0,0.11764705882352941,0
300,8,275,0.0,0.034482758620689655,1.0,0.08695652173913043,0
301,8,276,0.0,0.025,1.0,1.0,0
302,8,282,0.0,0.11627906976744186,0.2,1.0,0
303,8,286,0.05,0.0975609756097561,0.0,0.0,0
304,8,287,0.0,0.06896551724137931,0.0,0.08695652173913043,0
305,8,288,0.0,0.044444444444444446,0.0,1.0,0
306,8,289,0.0,0.02702702702702703,0.0,0.26666666666666666,0
307,8,294,0.0,0.02564102564102564,0.0,1.0,0
308,8,295,0.0,0.018518518518518517,0.0,0.11764705882352941,0
309,8,298,0.0,0.02702702702702703,0.0,0.11764705882352941,0
310,8,301,0.0,0.06896551724137931,0.0,1.0,0
311,8,303,0.0,0.027777777777777776,0.0,0.08695652173913043,0
312,8,304,0.0,0.07017543859649122,0.0,0.21428571428571427,0
313,8,305,0.0,0.10638297872340426,0.0,0.0,0
314,8,307,0.0,0.02702702702702703,0.0,0.11764705882352941,0
315,8,309,0.07142857142857142,0.03571428571428571,0.0,1.0,0
316,8,310,0.07142857142857142,0.07352941176470588,0.0,0.0,0
317,8,330,0.058823529411764705,0.02702702702702703,0.0,0.21428571428571427,0
318,8,332,0.13333333333333333,0.02702702702702703,0.0,0.0,0
319,8,339,0.0,0.038461538461538464,0.0,0.11764705882352941,0
320,8,341,0.0,0.11904761904761904,0.0,0.0,0
321,8,344,0.0,0.09090909090909091,0.0,1.0,0
322,8,346,0.0,0.03278688524590164,0.0,1.0,0
323,8,349,0.0,0.04081632653061224,0.0,0.0,0
324,8,350,0.0,0.027777777777777776,0.0,0.0,0
325,8,354,0.047619047619047616,0.06349206349206349,0.0,1.0,0
326,8,355,0.0,0.07272727272727272,0.0,1.0,0
327,8,358,0.0,0.05,0.0,1.0,0
328,8,359,0.0,0.058823529411764705,0.0,0.11764705882352941,0
329,8,365,0.0,0.10416666666666667,0.0,0.26666666666666666,0
330,8,366,0.0,0.02702702702702703,0.0,1.0,0
331,8,367,0.0,0.02857142857142857,0.0,0.0,0
332,8,368,0.05555555555555555,0.05,0.0,0.11764705882352941,0
333,8,369,0.0,0.07017543859649122,0.0,1.0,0
334,8,372,0.0,0.0,0.0,1.0,0
335,8,375,0.0625,0.014705882352941176,0.0,1.0,0
336,8,381,0.047619047619047616,0.030303030303030304,0.0,0.21428571428571427,0
337,8,383,0.05263157894736842,0.027777777777777776,0.0,0.4444444444444444,0
338,8,389,0.045454545454545456,0.02702702702702703,0.0,0.0,0
339,8,390,0.047619047619047616,0.06779661016949153,0.0,0.04,0
340,8,392,0.0,0.037037037037037035,0.0,0.0,0
341,8,396,0.0,0.038461538461538464,0.0,0.04,0
342,8,407,0.0,0.08771929824561403,0.0,1.0,0
343,8,414,0.0,0.04918032786885246,0.0,0.0,0
344,8,416,0.0,0.014705882352941176,0.0,1.0,0
345,8,417,0.0,0.09090909090909091,0.0,1.0,0
346,8,421,0.0,0.06666666666666667,0.0,0.21428571428571427,0
347,8,422,0.0,0.0975609756097561,0.0,1.0,0
348,8,426,0.0,0.02857142857142857,0.0,0.0,0
349,8,427,0.0,0.04,0.0,1.0,0
350,8,428,0.0,0.02702702702702703,0.0,0.11764705882352941,0
351,8,430,0.058823529411764705,0.05714285714285714,0.0,0.21428571428571427,0
352,8,431,0.0,0.029411764705882353,0.0,0.21428571428571427,0
353,8,432,0.0,0.02702702702702703,0.0,0.11764705882352941,0
354,8,433,0.0,0.08888888888888889,0.0,0.04,0
355,8,435,0.0,0.08695652173913043,0.0,0.4444444444444444,0
356,8,439,0.0,0.06896551724137931,0.0,0.04,0
357,8,441,0.05263157894736842,0.10869565217391304,0.0,0.4444444444444444,0
358,8,444,0.0,0.02702702702702703,0.0,0.21428571428571427,0
359,8,446,0.0,0.02702702702702703,0.0,0.11764705882352941,0
360,8,447,0.0,0.015625,0.0,0.21428571428571427,0
361,8,451,0.0,0.015151515151515152,0.0,0.11764705882352941,0
362,8,458,0.0,0.02564102564102564,0.0,1.0,0
363,8,460,0.0,0.027777777777777776,0.0,1.0,0
364,8,461,0.0,0.027777777777777776,0.0,0.21428571428571427,0
365,8,465,0.0,0.06153846153846154,0.0,0.0,0
366,8,469,0.0,0.09523809523809523,0.0,1.0,0
367,8,470,0.0,0.07142857142857142,0.0,0.08695652173913043,0
368,8,471,0.05263157894736842,0.03896103896103896,0.0,0.0,0
369,8,475,0.0,0.02702702702702703,0.0,0.11764705882352941,0
370,8,480,0.0,0.02702702702702703,0.0,1.0,0
371,8,482,0.0,0.02127659574468085,0.0,1.0,0
372,8,485,0.0,0.02702702702702703,0.0,1.0,0
373,8,487,0.0,0.038461538461538464,0.0,1.0,0
374,8,488,0.0,0.06896551724137931,0.0,0.08695652173913043,0
375,8,490,0.06666666666666667,0.03076923076923077,0.0,1.0,0
376,8,491,0.0,0.125,0.0,0.0,0
377,8,494,0.0,0.015151515151515152,0.0,1.0,0
378,8,497,0.0,0.0,0.0,0.11764705882352941,0
379,8,498,0.0,0.025,0.0,0.08695652173913043,0
380,8,500,0.15789473684210525,0.1282051282051282,0.0,0.11764705882352941,0
381,8,501,0.11764705882352941,0.0,0.0,0.08695652173913043,0
382,8,513,0.0,0.0,0.0,0.21428571428571427,0
383,8,522,0.0,0.025,0.0,0.0,0
384,8,524,0.0,0.02857142857142857,0.0,0.11764705882352941,0
385,8,534,0.0,0.025,0.0,0.0,0
386,8,535,0.0,0.0,0.09090909090909091,0.11764705882352941,0
387,8,539,0.0,0.023255813953488372,0.09090909090909091,0.11764705882352941,0
388,8,541,0.0,0.023255813953488372,0.09090909090909091,0.0,0
389,8,542,0.05263157894736842,0.02564102564102564,0.09090909090909091,1.0,0
390,8,546,0.09090909090909091,0.07317073170731707,0.09090909090909091,0.11764705882352941,0
391,8,549,0.047619047619047616,0.023255813953488372,0.09090909090909091,0.0,0
392,8,551,0.0,0.16666666666666666,0.09090909090909091,0.0,0
393,8,558,0.0,0.023255813953488372,0.09090909090909091,0.21428571428571427,0
394,8,559,0.08695652173913043,0.17142857142857143,0.09090909090909091,0.0,0
395,8,562,0.0,0.16666666666666666,0.09090909090909091,0.11764705882352941,0
396,8,564,0.0,0.02564102564102564,0.09090909090909091,0.0,0
397,8,565,0.0,0.02702702702702703,0.0,1.0,0
398,8,566,0.0,0.024390243902439025,0.0,0.11764705882352941,0
399,8,567,0.0,0.02564102564102564,0.0,0.0,0
400,8,568,0.0,0.027777777777777776,0.0,0.21428571428571427,0
401,8,570,0.0,0.030303030303030304,0.0,1.0,0
402,8,571,0.0,0.027777777777777776,0.0,0.0,0
403,8,577,0.125,0.02702702702702703,0.0,1.0,0
404,8,578,0.05555555555555555,0.024390243902439025,0.0,0.18181818181818182,0
405,8,581,0.0,0.027777777777777776,0.0,0.02857142857142857,0
406,8,584,0.0,0.02702702702702703,0.0,0.21428571428571427,0
407,8,586,0.0,0.0,0.0,0.1,0
408,8,588,0.0,0.1388888888888889,0.0,0.0,0
409,8,591,0.0,0.029411764705882353,0.0,0.02857142857142857,0
410,8,597,0.0,0.05128205128205128,0.0,0.0,0
411,8,599,0.0,0.20689655172413793,0.0,0.0,0
