5.294117647058823595e-01,6.153846153846154188e-01,3.423423423423423428e-01,2.244400000000000000e+04,4.000000000000000000e+01,1.087300000000000000e+04,-2.982799746543018049e+00
2.000000000000000111e-01,3.333333333333333148e-01,2.831858407079645978e-01,2.338300000000000000e+04,4.200000000000000000e+01,6.817000000000000000e+03,-2.742102224190809956e+00
2.380952380952381098e-01,5.000000000000000000e-01,3.762376237623761277e-01,2.362700000000000000e+04,4.300000000000000000e+01,1.730000000000000000e+02,-2.500283480851797968e+00
5.652173913043477826e-01,0.000000000000000000e+00,2.212389380530973559e-01,2.922200000000000000e+04,5.400000000000000000e+01,1.789300000000000000e+04,-1.192270813497220971e-01
7.058823529411765163e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.063500000000000000e+04,5.700000000000000000e+01,9.165000000000000000e+03,1.180355005312626188e-01
5.500000000000000444e-01,0.000000000000000000e+00,8.048780487804878536e-01,3.092900000000000000e+04,5.700000000000000000e+01,2.196500000000000000e+04,3.576932071596788942e-01
1.000000000000000000e+00,3.846153846153846367e-02,1.000000000000000000e+00,3.132300000000000000e+04,5.800000000000000000e+01,1.330300000000000000e+04,8.063540890515136228e-01
1.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00,3.676500000000000000e+04,6.600000000000000000e+01,7.157000000000000000e+03,9.515010532210776972e-01
1.000000000000000000e+00,6.153846153846154188e-01,1.000000000000000000e+00,3.684800000000000000e+04,6.600000000000000000e+01,1.113000000000000000e+04,1.359691454241424236e+00
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.706900000000000000e+04,6.700000000000000000e+01,3.669000000000000000e+03,1.745215463160998182e+00
3.499999999999999778e-01,0.000000000000000000e+00,9.634146341463414309e-01,3.735700000000000000e+04,7.000000000000000000e+01,2.181000000000000000e+04,1.844818452266444142e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.065200000000000000e+04,7.900000000000000000e+01,1.234800000000000000e+04,2.001510276205946237e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.088500000000000000e+04,8.100000000000000000e+01,6.527000000000000000e+03,2.001510276205946237e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.239200000000000000e+04,8.200000000000000000e+01,1.719500000000000000e+04,2.001510276205946237e+00
1.000000000000000000e+00,7.500000000000000000e-01,1.296296296296296224e-01,4.506100000000000000e+04,8.600000000000000000e+01,9.497000000000000000e+03,2.172014457564467094e+00
2.000000000000000111e-01,0.000000000000000000e+00,9.333333333333333759e-02,4.549500000000000000e+04,8.700000000000000000e+01,1.161800000000000000e+04,2.333204150353193285e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.583800000000000000e+04,8.900000000000000000e+01,1.898100000000000000e+04,2.462949341425188177e+00
5.555555555555555247e-02,1.000000000000000000e+00,2.105263157894736725e-01,4.645600000000000000e+04,9.100000000000000000e+01,2.191800000000000000e+04,2.490673263115092961e+00
2.777777777777777901e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.838600000000000000e+04,9.400000000000000000e+01,8.351000000000000000e+03,2.505558581081425373e+00
7.058823529411765163e-01,1.000000000000000000e+00,1.891891891891891997e-01,4.861400000000000000e+04,9.500000000000000000e+01,9.052000000000000000e+03,2.551432339767413016e+00
1.000000000000000000e+00,4.545454545454545581e-02,7.127659574468084847e-01,4.926900000000000000e+04,9.600000000000000000e+01,1.096700000000000000e+04,2.612273626780766911e+00
1.000000000000000000e+00,1.176470588235293963e-01,8.499999999999999778e-01,4.982900000000000000e+04,9.800000000000000000e+01,1.590500000000000000e+04,2.626708121010559172e+00
7.058823529411765163e-01,1.000000000000000000e+00,2.095238095238096121e-01,5.056900000000000000e+04,1.000000000000000000e+02,4.521000000000000000e+03,2.639810131208470967e+00
5.294117647058823595e-01,1.000000000000000000e+00,8.666666666666666963e-01,5.352900000000000000e+04,1.030000000000000000e+02,1.176000000000000000e+04,2.703080462162164910e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.186813186813186594e-01,5.572300000000000000e+04,1.090000000000000000e+02,1.244200000000000000e+04,2.742882890503655080e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.211009174311926784e-01,5.926500000000000000e+04,1.210000000000000000e+02,1.352300000000000000e+04,2.755519961155463271e+00
7.058823529411765163e-01,1.000000000000000000e+00,6.199999999999999956e-01,5.927800000000000000e+04,1.210000000000000000e+02,1.479600000000000000e+04,2.780077257632597831e+00
4.545454545454545581e-02,1.000000000000000000e+00,2.750000000000000222e-01,6.248700000000000000e+04,1.270000000000000000e+02,1.556000000000000000e+03,2.834661923650733772e+00
2.352941176470587925e-01,0.000000000000000000e+00,1.499999999999999944e-01,6.416100000000000000e+04,1.290000000000000000e+02,2.702000000000000000e+03,2.844223999751819054e+00
1.000000000000000000e+00,2.083333333333332871e-01,8.840579710144927938e-01,6.423100000000000000e+04,1.290000000000000000e+02,1.064100000000000000e+04,2.947741353132044217e+00
1.000000000000000000e+00,7.619047619047618625e-01,5.630252100840336116e-01,6.446000000000000000e+04,1.310000000000000000e+02,9.891000000000000000e+03,2.962636124685983585e+00
5.000000000000000000e-01,1.000000000000000000e+00,1.125000000000000028e-01,6.491800000000000000e+04,1.320000000000000000e+02,5.596000000000000000e+03,2.969688522844811107e+00
3.333333333333333148e-01,1.000000000000000000e+00,9.285714285714286031e-01,6.697900000000000000e+04,1.340000000000000000e+02,1.875900000000000000e+04,3.000274053374983652e+00
1.000000000000000000e+00,1.666666666666666574e-01,1.739130434782608370e-01,6.710700000000000000e+04,1.350000000000000000e+02,3.741000000000000000e+03,3.063514906726131137e+00
7.058823529411765163e-01,1.000000000000000000e+00,3.783783783783783994e-01,6.814400000000000000e+04,1.370000000000000000e+02,2.577000000000000000e+03,3.076738812663564193e+00
7.058823529411765163e-01,1.000000000000000000e+00,3.855421686746988152e-01,6.831600000000000000e+04,1.380000000000000000e+02,2.112100000000000000e+04,3.083554998795560831e+00
2.941176470588235392e-01,0.000000000000000000e+00,8.865979381443298557e-01,7.071400000000000000e+04,1.450000000000000000e+02,7.971000000000000000e+03,3.086664460837607482e+00
7.058823529411765163e-01,1.000000000000000000e+00,4.133333333333332749e-01,7.162500000000000000e+04,1.460000000000000000e+02,1.589200000000000000e+04,3.100968062815261383e+00
5.294117647058823595e-01,1.000000000000000000e+00,1.625000000000000056e-01,7.232500000000000000e+04,1.480000000000000000e+02,2.119300000000000000e+04,3.220581049387454264e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.185430463576158999e-01,7.238700000000000000e+04,1.490000000000000000e+02,1.639900000000000000e+04,3.230585973306578929e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.428571428571428936e-01,7.240200000000000000e+04,1.490000000000000000e+02,1.893700000000000000e+04,3.250882282835514392e+00
6.785714285714286031e-01,1.000000000000000000e+00,3.684210526315789269e-01,7.245400000000000000e+04,1.500000000000000000e+02,8.944000000000000000e+03,3.256498358230136336e+00
1.000000000000000000e+00,1.153846153846154049e-01,7.027027027027027417e-01,7.516100000000000000e+04,1.580000000000000000e+02,1.620600000000000000e+04,3.264670962504872875e+00
1.000000000000000000e+00,7.777777777777777901e-01,4.024390243902439268e-01,7.591800000000000000e+04,1.600000000000000000e+02,5.665000000000000000e+03,3.288788367088216980e+00
1.000000000000000000e+00,5.000000000000000000e-01,8.593750000000000000e-01,7.690300000000000000e+04,1.640000000000000000e+02,1.240000000000000000e+02,3.310489059448654015e+00
1.000000000000000000e+00,5.000000000000000278e-02,4.266666666666666941e-01,7.710500000000000000e+04,1.650000000000000000e+02,1.893800000000000000e+04,3.335718262498584608e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.782608695652174058e-01,7.877500000000000000e+04,1.680000000000000000e+02,1.543800000000000000e+04,3.343198968339326616e+00
4.500000000000000111e-01,1.000000000000000000e+00,8.289473684210526550e-01,7.966200000000000000e+04,1.730000000000000000e+02,1.153000000000000000e+03,3.343890100128849685e+00
4.545454545454545581e-02,1.000000000000000000e+00,8.000000000000000444e-01,8.004300000000000000e+04,1.740000000000000000e+02,1.250000000000000000e+03,3.347224561632206274e+00
1.000000000000000000e+00,7.826086956521740579e-01,3.333333333333333148e-01,8.249400000000000000e+04,1.770000000000000000e+02,4.855000000000000000e+03,3.364756863245633944e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.049180327868852514e-01,8.339900000000000000e+04,1.790000000000000000e+02,1.915000000000000000e+04,3.382062620109782980e+00
2.173913043478260809e-01,0.000000000000000000e+00,2.000000000000000111e-01,8.345500000000000000e+04,1.800000000000000000e+02,8.546000000000000000e+03,3.383158444346161087e+00
1.000000000000000000e+00,5.128205128205128027e-02,4.090909090909091161e-01,8.707300000000000000e+04,1.850000000000000000e+02,2.960000000000000000e+03,3.407549673472941798e+00
1.000000000000000000e+00,3.333333333333333148e-01,1.392405063291139167e-01,8.913900000000000000e+04,1.920000000000000000e+02,1.244000000000000000e+03,3.416878099229923471e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.250000000000000000e-01,8.923100000000000000e+04,1.920000000000000000e+02,1.119800000000000000e+04,3.477372807287294698e+00
1.000000000000000000e+00,5.128205128205128027e-02,3.750000000000000000e-01,8.939600000000000000e+04,1.930000000000000000e+02,1.113200000000000000e+04,3.479630002622302598e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.190476190476190688e-01,8.972100000000000000e+04,1.950000000000000000e+02,6.877000000000000000e+03,3.479720197677662163e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.921052631578946901e-01,9.206400000000000000e+04,2.000000000000000000e+02,5.512000000000000000e+03,3.482106679485641898e+00
1.000000000000000000e+00,6.382978723404254817e-02,4.137931034482759118e-01,9.299100000000000000e+04,2.020000000000000000e+02,6.829000000000000000e+03,3.514586253936240023e+00
1.000000000000000000e+00,6.999999999999999556e-01,5.555555555555555802e-01,9.395200000000000000e+04,2.030000000000000000e+02,2.448000000000000000e+03,3.543645686126418948e+00
2.272727272727272929e-01,0.000000000000000000e+00,8.795180722891565717e-01,9.523500000000000000e+04,2.060000000000000000e+02,1.051800000000000000e+04,3.570416083465687507e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.809523809523809312e-01,9.796500000000000000e+04,2.120000000000000000e+02,4.010000000000000000e+02,3.575148706808375376e+00
1.000000000000000000e+00,1.363636363636363535e-01,6.222222222222222321e-01,1.024070000000000000e+05,2.160000000000000000e+02,6.602000000000000000e+03,3.590372219495507000e+00
1.000000000000000000e+00,2.380952380952381098e-01,8.000000000000000444e-01,1.056690000000000000e+05,2.180000000000000000e+02,5.275000000000000000e+03,3.611133106861889708e+00
3.030303030303030734e-02,1.000000000000000000e+00,6.301369863013698280e-01,1.068440000000000000e+05,2.200000000000000000e+02,8.697000000000000000e+03,3.657850932185651605e+00
4.285714285714285476e-01,1.000000000000000000e+00,7.872340425531915153e-01,1.105100000000000000e+05,2.230000000000000000e+02,1.355000000000000000e+03,3.663346514676767640e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.666666666666666963e-01,1.126660000000000000e+05,2.260000000000000000e+02,1.262800000000000000e+04,3.684571925057395614e+00
3.333333333333333148e-01,0.000000000000000000e+00,7.450980392156862919e-01,1.137010000000000000e+05,2.280000000000000000e+02,2.203000000000000000e+03,3.718562788020965293e+00
1.000000000000000000e+00,7.692307692307692735e-02,3.728813559322033955e-01,1.189620000000000000e+05,2.360000000000000000e+02,2.178400000000000000e+04,3.726927413151162050e+00
1.000000000000000000e+00,5.882352941176470784e-01,7.246376811594202882e-01,1.211450000000000000e+05,2.400000000000000000e+02,1.061800000000000000e+04,3.751902267637551969e+00
3.636363636363637020e-01,1.000000000000000000e+00,2.333333333333333093e-01,1.239830000000000000e+05,2.470000000000000000e+02,1.359000000000000000e+04,3.791671336398701353e+00
5.882352941176471200e-02,1.000000000000000000e+00,5.374999999999999778e-01,1.240310000000000000e+05,2.470000000000000000e+02,1.903200000000000000e+04,3.807347734305841946e+00
1.000000000000000000e+00,8.695652173913041849e-02,3.763440860215053752e-01,1.280620000000000000e+05,2.600000000000000000e+02,1.073500000000000000e+04,3.814027564630593226e+00
3.636363636363637020e-01,0.000000000000000000e+00,4.423076923076922906e-01,1.284690000000000000e+05,2.610000000000000000e+02,3.778000000000000000e+03,3.816424069113738771e+00
2.173913043478260809e-01,0.000000000000000000e+00,8.532110091743119185e-01,1.287900000000000000e+05,2.620000000000000000e+02,5.193000000000000000e+03,3.824720920338897212e+00
2.727272727272727071e-01,1.000000000000000000e+00,2.682926829268292845e-01,1.305230000000000000e+05,2.650000000000000000e+02,1.664100000000000000e+04,3.845680297235672729e+00
5.000000000000000000e-01,1.000000000000000000e+00,2.763157894736842368e-01,1.312190000000000000e+05,2.670000000000000000e+02,2.950000000000000000e+03,3.845681993441681712e+00
5.517241379310344751e-01,1.000000000000000000e+00,6.060606060606060774e-01,1.369500000000000000e+05,2.770000000000000000e+02,1.542700000000000000e+04,3.860698427452569081e+00
1.000000000000000000e+00,2.105263157894736725e-01,2.110091743119266450e-01,1.443120000000000000e+05,2.870000000000000000e+02,1.862700000000000000e+04,3.869365236310214229e+00
1.000000000000000000e+00,6.666666666666666297e-01,2.222222222222222099e-01,1.494720000000000000e+05,2.950000000000000000e+02,1.991200000000000000e+04,3.875373680343697558e+00
3.499999999999999778e-01,0.000000000000000000e+00,4.205607476635513930e-01,1.503740000000000000e+05,2.980000000000000000e+02,1.565400000000000000e+04,3.885734470236942517e+00
3.684210526315789269e-01,0.000000000000000000e+00,5.652173913043477826e-01,1.508510000000000000e+05,3.000000000000000000e+02,4.645000000000000000e+03,3.886100407931367240e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.382352941176470784e-01,1.535140000000000000e+05,3.080000000000000000e+02,1.021000000000000000e+04,3.887016896172228897e+00
1.000000000000000000e+00,5.454545454545454142e-01,7.377049180327869271e-01,1.560980000000000000e+05,3.140000000000000000e+02,8.871000000000000000e+03,3.899950191038081382e+00
1.000000000000000000e+00,1.333333333333333315e-01,2.753623188405797118e-01,1.577230000000000000e+05,3.160000000000000000e+02,7.706000000000000000e+03,3.938677030889677688e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.168316831683168355e-01,1.590500000000000000e+05,3.180000000000000000e+02,1.083000000000000000e+03,3.981413403729689104e+00
3.333333333333333148e-01,0.000000000000000000e+00,4.113475177304964925e-01,1.596390000000000000e+05,3.200000000000000000e+02,2.148400000000000000e+04,4.003981702384550090e+00
1.000000000000000000e+00,6.842105263157894912e-01,2.558139534883721034e-01,1.602180000000000000e+05,3.220000000000000000e+02,4.630000000000000000e+03,4.004280889606935290e+00
5.000000000000000000e-01,1.000000000000000000e+00,3.333333333333333148e-01,1.604130000000000000e+05,3.230000000000000000e+02,9.991000000000000000e+03,4.033533863279047615e+00
3.333333333333333148e-01,1.000000000000000000e+00,7.540983606557376540e-01,1.610120000000000000e+05,3.250000000000000000e+02,8.520000000000000000e+03,4.037333337141472356e+00
2.173913043478260809e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.638760000000000000e+05,3.310000000000000000e+02,1.695300000000000000e+04,4.047917770407165605e+00
2.727272727272727071e-01,1.000000000000000000e+00,3.163265306122449161e-01,1.651690000000000000e+05,3.370000000000000000e+02,2.017500000000000000e+04,4.063322879428826973e+00
1.000000000000000000e+00,4.444444444444444198e-01,7.614678899082568675e-01,1.654060000000000000e+05,3.380000000000000000e+02,6.116000000000000000e+03,4.079836068685330552e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.070175438596490780e-01,1.719780000000000000e+05,3.470000000000000000e+02,8.305000000000000000e+03,4.085799895013597194e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.070175438596490780e-01,1.729010000000000000e+05,3.480000000000000000e+02,1.445900000000000000e+04,4.085799895013597194e+00
3.076923076923077094e-01,0.000000000000000000e+00,3.813559322033898136e-01,1.800390000000000000e+05,3.520000000000000000e+02,1.004900000000000000e+04,4.094710853930249250e+00
3.333333333333333148e-01,1.000000000000000000e+00,3.030303030303030387e-01,1.836220000000000000e+05,3.570000000000000000e+02,2.159200000000000000e+04,4.095526604129298143e+00
4.444444444444444198e-01,1.000000000000000000e+00,3.188405797101449002e-01,1.854760000000000000e+05,3.610000000000000000e+02,1.156700000000000000e+04,4.111481304729872832e+00
3.181818181818181768e-01,1.000000000000000000e+00,7.397260273972602329e-01,1.857820000000000000e+05,3.610000000000000000e+02,1.915100000000000000e+04,4.111926386701072467e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.409090909090908839e-01,1.866960000000000000e+05,3.650000000000000000e+02,9.533000000000000000e+03,4.128169895999781680e+00
2.272727272727272929e-01,0.000000000000000000e+00,8.021978021978022344e-01,1.897220000000000000e+05,3.710000000000000000e+02,1.507200000000000000e+04,4.132955565002123244e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.428571428571429158e-01,1.909040000000000000e+05,3.760000000000000000e+02,5.042000000000000000e+03,4.139403941914787666e+00
3.333333333333333148e-01,1.000000000000000000e+00,3.157894736842105088e-01,1.916290000000000000e+05,3.770000000000000000e+02,9.390000000000000000e+03,4.145867095282091519e+00
1.000000000000000000e+00,4.444444444444444198e-01,7.450980392156862919e-01,1.926280000000000000e+05,3.790000000000000000e+02,2.169100000000000000e+04,4.161728066916387192e+00
1.785714285714285754e-01,1.000000000000000000e+00,4.301075268817204922e-01,1.958920000000000000e+05,3.830000000000000000e+02,1.258300000000000000e+04,4.170985130049341905e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.577981651376146988e-01,1.973160000000000000e+05,3.870000000000000000e+02,4.059000000000000000e+03,4.222381909119511612e+00
5.000000000000000000e-01,1.000000000000000000e+00,4.545454545454544748e-01,1.974390000000000000e+05,3.880000000000000000e+02,3.170000000000000000e+03,4.232063469761156327e+00
1.000000000000000000e+00,1.666666666666666574e-01,4.444444444444444198e-01,1.978880000000000000e+05,3.900000000000000000e+02,1.054400000000000000e+04,4.236877790223490869e+00
4.705882352941175850e-01,1.000000000000000000e+00,3.902439024390244038e-01,1.985980000000000000e+05,3.950000000000000000e+02,1.768000000000000000e+03,4.241602464199631939e+00
1.000000000000000000e+00,2.222222222222222099e-01,2.394366197183098455e-01,1.986150000000000000e+05,3.960000000000000000e+02,1.000000000000000000e+02,4.247223267952058734e+00
4.117647058823529216e-01,1.000000000000000000e+00,3.493975903614457978e-01,1.994240000000000000e+05,3.970000000000000000e+02,7.150000000000000000e+03,4.247787851776858581e+00
2.173913043478260809e-01,0.000000000000000000e+00,3.178294573643410947e-01,1.995250000000000000e+05,3.970000000000000000e+02,1.784900000000000000e+04,4.258845812061176517e+00
4.117647058823529216e-01,1.000000000000000000e+00,3.544303797468354444e-01,2.063320000000000000e+05,4.160000000000000000e+02,1.724400000000000000e+04,4.261924133922204483e+00
1.000000000000000000e+00,4.117647058823529216e-01,1.891891891891891997e-01,2.063990000000000000e+05,4.160000000000000000e+02,2.038600000000000000e+04,4.283579993135835373e+00
4.500000000000000111e-01,1.000000000000000000e+00,3.883495145631067902e-01,2.066310000000000000e+05,4.170000000000000000e+02,1.947600000000000000e+04,4.283723940799201380e+00
1.000000000000000000e+00,6.666666666666666297e-01,3.928571428571429047e-01,2.134200000000000000e+05,4.250000000000000000e+02,8.535000000000000000e+03,4.288173741514280657e+00
3.181818181818181768e-01,0.000000000000000000e+00,4.874999999999999889e-01,2.165080000000000000e+05,4.270000000000000000e+02,1.486900000000000000e+04,4.312779676996601808e+00
1.000000000000000000e+00,2.666666666666666630e-01,6.363636363636363535e-01,2.170240000000000000e+05,4.290000000000000000e+02,6.991000000000000000e+03,4.314119499495942200e+00
1.000000000000000000e+00,4.615384615384616196e-01,7.027027027027027417e-01,2.177060000000000000e+05,4.300000000000000000e+02,3.274000000000000000e+03,4.317369248990221564e+00
1.000000000000000000e+00,5.000000000000000000e-01,1.971830985915492829e-01,2.245940000000000000e+05,4.490000000000000000e+02,1.317400000000000000e+04,4.327354890249799801e+00
2.380952380952381098e-01,0.000000000000000000e+00,7.551020408163264808e-01,2.257640000000000000e+05,4.530000000000000000e+02,1.664600000000000000e+04,4.348610355539759276e+00
1.000000000000000000e+00,5.625000000000000000e-01,5.795454545454545858e-01,2.262420000000000000e+05,4.540000000000000000e+02,4.893000000000000000e+03,4.354782507792542390e+00
4.444444444444444198e-01,1.000000000000000000e+00,4.324324324324325119e-01,2.266280000000000000e+05,4.540000000000000000e+02,1.090000000000000000e+04,4.364050446889414125e+00
2.142857142857142738e-01,1.000000000000000000e+00,4.761904761904762196e-01,2.272030000000000000e+05,4.550000000000000000e+02,1.892000000000000000e+03,4.365537156782421491e+00
3.333333333333333148e-01,1.000000000000000000e+00,6.582278481012657778e-01,2.303140000000000000e+05,4.580000000000000000e+02,8.019000000000000000e+03,4.366252960805523387e+00
2.173913043478260809e-01,0.000000000000000000e+00,3.372093023255813837e-01,2.338480000000000000e+05,4.640000000000000000e+02,1.144100000000000000e+04,4.369328175709463302e+00
1.000000000000000000e+00,2.999999999999999889e-01,2.173913043478260809e-01,2.352400000000000000e+05,4.660000000000000000e+02,1.527900000000000000e+04,4.379531803832952264e+00
1.000000000000000000e+00,6.470588235294117974e-01,4.065040650406503975e-01,2.368110000000000000e+05,4.690000000000000000e+02,2.064600000000000000e+04,4.383318596012585111e+00
3.333333333333333148e-01,1.000000000000000000e+00,6.419753086419752730e-01,2.368400000000000000e+05,4.700000000000000000e+02,2.721000000000000000e+03,4.405073681603767888e+00
1.000000000000000000e+00,5.999999999999999778e-01,4.814814814814815103e-01,2.369470000000000000e+05,4.700000000000000000e+02,1.925800000000000000e+04,4.411044043601490827e+00
3.076923076923077094e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.398730000000000000e+05,4.730000000000000000e+02,1.536800000000000000e+04,4.411127621365987572e+00
2.777777777777777901e-01,0.000000000000000000e+00,4.117647058823529216e-01,2.407760000000000000e+05,4.760000000000000000e+02,7.820000000000000000e+02,4.412584997305239121e+00
1.000000000000000000e+00,5.714285714285713969e-01,5.294117647058823595e-01,2.407820000000000000e+05,4.760000000000000000e+02,1.274700000000000000e+04,4.422466670229401764e+00
2.727272727272727071e-01,1.000000000000000000e+00,4.415584415584415945e-01,2.408230000000000000e+05,4.770000000000000000e+02,2.718000000000000000e+03,4.429046669169355965e+00
1.000000000000000000e+00,4.285714285714285476e-01,6.842105263157894912e-01,2.432880000000000000e+05,4.820000000000000000e+02,9.870000000000000000e+02,4.430087833431197275e+00
4.000000000000000222e-01,1.000000000000000000e+00,4.285714285714285476e-01,2.433360000000000000e+05,4.820000000000000000e+02,1.485400000000000000e+04,4.430364694614666199e+00
3.333333333333333148e-01,1.000000000000000000e+00,4.146341463414633943e-01,2.441070000000000000e+05,4.840000000000000000e+02,9.131000000000000000e+03,4.433305986373239804e+00
4.117647058823529216e-01,1.000000000000000000e+00,4.683544303797467778e-01,2.474340000000000000e+05,4.920000000000000000e+02,1.995800000000000000e+04,4.455941396998426285e+00
2.380952380952381098e-01,1.000000000000000000e+00,5.312500000000000000e-01,2.482920000000000000e+05,4.970000000000000000e+02,4.497000000000000000e+03,4.461771520414946401e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.141414141414140881e-01,2.498620000000000000e+05,5.010000000000000000e+02,1.254500000000000000e+04,4.484613802548767403e+00
1.000000000000000000e+00,4.615384615384616196e-01,6.470588235294117974e-01,2.505930000000000000e+05,5.030000000000000000e+02,1.143600000000000000e+04,4.501139560684001673e+00
2.857142857142856984e-01,1.000000000000000000e+00,5.744680851063829197e-01,2.514430000000000000e+05,5.040000000000000000e+02,1.020700000000000000e+04,4.508055053918147870e+00
3.333333333333333148e-01,1.000000000000000000e+00,4.736842105263158187e-01,2.525690000000000000e+05,5.050000000000000000e+02,1.543200000000000000e+04,4.518351218166651861e+00
3.571428571428571508e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.570990000000000000e+05,5.120000000000000000e+02,1.393000000000000000e+03,4.528239014592998934e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143016e-01,2.575910000000000000e+05,5.130000000000000000e+02,9.061000000000000000e+03,4.531211740269568189e+00
3.125000000000000000e-01,1.000000000000000000e+00,5.432098765432098464e-01,2.589500000000000000e+05,5.150000000000000000e+02,1.488200000000000000e+04,4.535858517946821600e+00
1.000000000000000000e+00,4.166666666666666852e-01,6.491228070175438791e-01,2.608050000000000000e+05,5.190000000000000000e+02,2.139000000000000000e+03,4.543157693444687339e+00
1.000000000000000000e+00,3.750000000000000000e-01,6.451612903225806273e-01,2.641450000000000000e+05,5.240000000000000000e+02,3.627000000000000000e+03,4.546051142840749293e+00
2.777777777777777901e-01,0.000000000000000000e+00,4.673913043478261087e-01,2.658220000000000000e+05,5.280000000000000000e+02,4.860000000000000000e+02,4.565768031726625154e+00
1.000000000000000000e+00,5.263157894736841813e-01,5.354330708661417804e-01,2.677520000000000000e+05,5.290000000000000000e+02,2.134800000000000000e+04,4.584983365563531699e+00
1.000000000000000000e+00,4.285714285714285476e-01,2.149532710280372683e-01,2.678250000000000000e+05,5.300000000000000000e+02,1.788000000000000000e+04,4.588524748492913474e+00
1.000000000000000000e+00,4.545454545454544748e-01,2.162162162162162560e-01,2.679050000000000000e+05,5.310000000000000000e+02,6.616000000000000000e+03,4.593478372886810490e+00
2.272727272727272929e-01,0.000000000000000000e+00,7.113402061855670366e-01,2.681860000000000000e+05,5.310000000000000000e+02,1.853200000000000000e+04,4.601130258509792625e+00
