seq1,seq2,title_title_jac_qgm_3_qgm_3
buffalo technology ministation metro 1 tb usb 2.0 portable external hard drive with integrated flex cable encryption and turbopc hd-pxt1tu2 b black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.6904761904761905
imation 32gb pocket flash drive,imation 4 gb usb 2.0 pocket flash drive,0.6086956521739131
griffin technology outfit gloss ipod touch 4g black,griffin technology outfit ice for ipod touch 4g black,0.7419354838709677
griffin technology outfit gloss ipod touch 4g black,griffin technology formfit for ipod touch 4g black black,0.640625
microsoft wireless mobile mouse 4000 sgkomen pink,microsoft wireless mobile mouse 4000 - berry pink,0.6949152542372882
microsoft wireless mobile mouse 4000 sgkomen pink,microsoft wireless mobile mouse 4000 - white,0.6101694915254238
microsoft wireless mobile mouse 4000 sgkomen pink,microsoft wireless mobile mouse 4000 - black,0.6379310344827587
cables unlimited 3 svga video cable hdb15 male to male with 3.5mm audio,cables unlimited pcm-2240-99 svga video cable hdb15 male to male with 3.5mm audio 100 feet,0.6741573033707865
avery worksaver big tab plastic dividers two slash pockets eight-tab assorted,avery 11906 - worksaver big tab plastic dividers two slash pockets 5-tab assorted,0.7674418604651163
case logic 48 capacity heavy duty cd wallet,case logic cde-72 72 capacity heavy duty cd wallet blue,0.6333333333333333
oki 52102001 ribbon black,oki 52106001 - 52106001 ribbon black,0.7272727272727273
iomega ego 500gb helium portable hard drive,iomega 320 gb usb 2.0 ego helium portable hard drive,0.6229508196721312
ampad evidence glue top narrow ruled pads ltr 50-sheet pads pack dozen,ampad 21218 - evidence glue top narrow ruled pads ltr canary 50-sheet pads pack dozen,0.7804878048780488
da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,da-tex rear tensioned advantage electrol - wide format size wide 94 diagonal,0.6483516483516484
nextware jellybean case for ipad black,nextware jellybean case for ipad - clear,0.6734693877551021
netgear powerline av 500 adapter,netgear xav2501 powerline av 200 adapter,0.6521739130434783
netgear powerline av 500 adapter,netgear xavb5001 powerline av 500 adapter kit,0.6326530612244898
netgear powerline av 500 adapter,netgear xav2001 powerline av 200 adapter,0.6666666666666666
netgear powerline av 500 adapter,netgear powerline av 200 adapter kit,0.6744186046511628
vantec 2 1 sata 6g and pata pci-e combo host card w raid,vantec 4 1 sata ii 300 and pata pci-e combo host card with raid,0.6527777777777778
corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x4096-6400c5c,corsair xms2 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory - cm2x1024-6400,0.639344262295082
corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x4096-6400c5c,corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x2048-6400,0.8362068965517241
corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x4096-6400c5c,corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5,0.6504065040650406
scosche increased dynamic range chameleon earphones idr355md,scosche increased dynamic range chameleon earphones black,0.7536231884057971
birdhouse tony hawk 2gb full skull skatedrive usb flash drive,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,0.6818181818181818
birdhouse tony hawk 2gb full skull skatedrive usb flash drive,birdhouse tony hawk 16gb bonepile skatedrive usb flash drive,0.6521739130434783
birdhouse tony hawk 2gb full skull skatedrive usb flash drive,birdhouse tony hawk 16gb full skull skatedrive usb flash drive,0.8813559322033898
apple ipad 10w usb power adapter,official apple ipad 10w usb power charger adapter,0.6153846153846154
ep 2gb usb 2.0 capless wave flash drive pink,ep memory 32 gb usb 2.0 capless wave flash drive ep memoryclp 32gb-2.0 pink,0.6086956521739131
logitech wireless mouse m315 silver,logitech m305 wireless mouse silver,0.7209302325581395
logitech wireless mouse m315 silver,logitech wireless mouse m310 silver,0.85
sandisk ultraii 8gb memory stick pro duo,sandisk 8gb ultra ii memory stick pro duo,0.7708333333333334
pendaflex two-ply dark kraft file folders top tab brown 100 box,pendaflex rk152 - two-ply dark kraft file folders straight cut top tab letter brown 100 box,0.6458333333333334
motorola h17 bluetooth headset,motorola h710 bluetooth headset,0.7567567567567568
motorola h17 bluetooth headset,motorola hk100 bluetooth headset,0.7368421052631579
motorola h17 bluetooth headset,motorola h690 bluetooth headset,0.7567567567567568
motorola h17 bluetooth headset,motorola h730 bluetooth headset,0.7567567567567568
da-lite da-plex standard rear projection screen - 60 x 80 video format,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format,0.6404494382022472
da-lite da-plex standard rear projection screen - 60 x 80 video format,da-plex standard rear projection screen - 96 x 96 av format,0.625
da-lite da-plex standard rear projection screen - 60 x 80 video format,da-plex standard rear projection screen - 81 x 108 video format,0.7
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive black,0.6538461538461539
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 1 tb usb 3.0 2.0 ultra portable external hard drive metallic blue,0.6542056074766355
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 750 gb portable external hard drive usb 2.0 drive cool silver,0.6407766990291263
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver,0.6476190476190476
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 1 tb usb 3.0 2.0 ultra portable external hard drive silver,0.6764705882352942
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential 500 gb usb 3.0 2.0 portable external hard drive pacific blue,0.6568627450980392
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 1 tb usb 2.0 portable external hard drive midnight black,0.6504854368932039
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital my passport essential se 750 gb usb 2.0 portable external hard drive midnight black,0.6226415094339622
pendaflex 2  reinforced hanging file folder standard green 25 box,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box,0.6458333333333334
pentel quicker clicker automatic pencil,penpd345a - quicker clicker automatic pencil,0.6739130434782609
verbatim store n go superspeed usb 3.0 portable hard drive 500gb,verbatim store n go superspeed 1 tb usb 3.0 portable hard drive 97395 black,0.6823529411764706
da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.7912087912087912
da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,da-lite 98814 pearlescent tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.7659574468085106
da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.6039603960396039
da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.6288659793814433
iogear gbu421w6 bluetooth usb micro adapter,iogear usb 2.1 bluetooth micro adapter gbu421,0.6727272727272727
coby pink high-performance isolation stereo earphones cvem79pnk,coby jammerz high-performance isolation stereo earphones cve52red red,0.6071428571428571
coby pink high-performance isolation stereo earphones cvem79pnk,coby jammerz platinum high-performance isolation stereo earphones cvem79red red,0.6067415730337079
avery dot matrix printer address labels 2 across 3-1 2 x 15 16 10000 box,avery 4029 dot matrix printer white address labels 3-1 2 x 15 16 4 across 20000 box,0.7303370786516854
3m natural view screen protector for ipad,3m natural view screen protector for ipod touch 4g,0.6909090909090909
wintec filemate 4gb swivel usb flash drive black,wintec filemate 8 gb swivel usb drive - black,0.6666666666666666
wintec filemate 4gb swivel usb flash drive black,wintec filemate 16 gb swivel usb drive - black,0.6551724137931034
da-lite da-plex self trimming rear projection screen - 96 x 120 av format,da-lite da-plex self trimming rear projection screen - 94 1 2 x 168 hdtv format,0.7303370786516854
da-lite da-plex self trimming rear projection screen - 96 x 120 av format,da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format,0.8192771084337349
da-lite da-plex self trimming rear projection screen - 96 x 120 av format,da-glas self trimming rear projection screen - 70 x 70 av format,0.6235294117647059
da-lite da-plex self trimming rear projection screen - 96 x 120 av format,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format,0.6966292134831461
microsoft wireless laser desktop 3000 keyboard and mouse combo,microsoft wireless desktop 800 keyboard and mouse combo,0.7794117647058824
microsoft wireless laser desktop 3000 keyboard and mouse combo,microsoft wireless desktop 3000 keyboard and mouse combo,0.8769230769230769
da-lite da-glas deluxe rear projection screen - 50 x 50 av format,da-glas base rear projection screen - 70 x 70 av format,0.6301369863013698
da-lite da-glas deluxe rear projection screen - 50 x 50 av format,da-lite 27658 da-glas deluxe rear projection screen - 57 3 4 x 77 video format,0.625
da-lite da-glas deluxe rear projection screen - 50 x 50 av format,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,0.7402597402597403
da-lite da-glas deluxe rear projection screen - 50 x 50 av format,da-lite 27660 da-glas deluxe rear projection screen - 72 x 96 video format,0.6352941176470588
elite screens cinewhite cinema235 series fixed frame wide screen - 85 diagonal,cinewhite cinema235 series fixed frame wide screen - 96 diagonal,0.7733333333333333
ihome wireless optical mouse black,ihome slimline wireless optical mouse black,0.8
sennheiser sh 230 monaural headset,sennheiser binaural headset,0.625
corsair cm2x2048-6400c5 xms2 2gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit,corsair xms2 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory - cm2x1024-6400,0.6936936936936937
corsair cm2x2048-6400c5 xms2 2gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit,corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x2048-6400,0.7478260869565218
da-lite da-glas standard rear projection screen 72 x 96 video format,da-lite 27636 da-glas standard rear projection screen 50 1 2 x 67 1 4 video format,0.6777777777777778
da-lite da-glas standard rear projection screen 72 x 96 video format,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format,0.6666666666666666
da-lite da-glas standard rear projection screen 72 x 96 video format,da-lite 27660 da-glas deluxe rear projection screen - 72 x 96 video format,0.6551724137931034
da-lite da-glas standard rear projection screen 72 x 96 video format,da-lite 27637 da-glas standard rear projection screen 57 3 4 x 77 video format,0.6818181818181818
da-lite holoscreen rear projection screen - 22 x 33 3 4 video format,da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format,0.6585365853658537
audiosource bi5 5  in-wall construction bracket mount,audiosource bi5 5.25 in-wall construction bracket mount,0.8666666666666667
tops paper pads legal rule letter size 50 sheet pads dozen,tops 7533 - paper pads legal rule letter size white 50 sheet pads dozen,0.7761194029850746
iosafe rugged 250gb usb 3.0 portable external hard drive,iosafe rugged portable 1 tb usb 3.0 external hard drive pa51000u1yr,0.6075949367088608
iosafe rugged 250gb usb 3.0 portable external hard drive,iosafe rugged portable 250 gb usb 3.0 external hard drive pa50250u1yr,0.6623376623376623
iosafe rugged 250gb usb 3.0 portable external hard drive,iosafe rugged portable 500 gb usb 3.0 external hard drive pa50500u1yr,0.620253164556962
optoma bl-fp200c replacement projector lamp for hd70 home theater projector,optoma bl-fu220a replacement lamp for hd72 hd73 home theater projector,0.6829268292682927
weyerhaeuser company multiuse premium paper 98 brightness 24lb 8-1 2 x 14 white 500 sheets ream,new-weyerhaeuser company 85791 - multiuse premium paper 98 brightness 24lb 11 x 17 white 500 sheets ream - dmr85791,0.6349206349206349
canon mp41dhii printing calculator,canon mp11dx printing calculator,0.6666666666666666
avery file folder labels on mini-sheets 3-7 16 x 2 3 300 pack,avery 2181 - file folder labels on mini-sheets 2 3 x 3-7 16 white 300 pack,0.7160493827160493
da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,da-lite 27565 da-plex deluxe rear projection screen - 72 x 96 video format,0.6777777777777778
da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format,0.6555555555555556
da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format,0.65625
da-lite mahogany veneer model b manual screen with high power fabric - 60 x 60 av format,honey maple veneer model b manual screen with high power fabric - av format size 60 x 60,0.6018518518518519
da-lite mahogany veneer model b manual screen with high power fabric - 60 x 60 av format,medium oak veneer model b manual screen with high power fabric - av format size 60 x 60,0.6018518518518519
green onions supply iveil hybrid keyboard protector,green onions supply iveil hybrid keyboard protector for apple ipad keyboard dock rt-kbhbipad,0.6144578313253012
griffin ipod touch 4g screen care kit 3 pack,griffin gb01950 ipod touch 4g screen care kit 3 pk,0.7192982456140351
sunpak 67mm circular polarized filter,sunpak cf-7062 cp 72mm circular polarized filter,0.6415094339622641
sunpak 67mm circular polarized filter,sunpak cp 77mm circular polarizer filter,0.6808510638297872
corsair memory vs2gbkit400c3 2 gb pc3200 400mhz 184-pin ddr desktop memory kit,corsair memory vs1gb400c3 1 gb pc-3200 400mhz 184-pin ddr desktop memory,0.6470588235294118
avery allstate-style legal side tab divider title a letter white 25 pack,new-avery 82168 - allstate-style legal side tab divider title f letter white 25 pack - ave82168,0.6526315789473685
logitech m305 wireless mouse black,logitech m305 wireless mouse silver,0.6590909090909091
startech 2 port pci express superspeed usb 3.0 card adapter,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,0.6233766233766234
da-lite light oak veneer model b manual screen with high power fabric - 60 x 60 av format,medium oak veneer model b manual screen with high power fabric - av format size 60 x 60,0.6571428571428571
humminbird 778c hd color fishing system,humminbird 407950-1 788ci hd color fishing system,0.6140350877192983
pc treasures retractable mighty mini mouse navy,pc treasures mighty mini mouse- retractable,0.7037037037037037
pc treasures retractable mighty mini mouse navy,pc treasures mighty mini mouse- retractable,0.7037037037037037
pc treasures retractable mighty mini mouse navy,pc treasures mighty mini mouse- retractable,0.7037037037037037
pc treasures retractable mighty mini mouse navy,pc treasures mighty mini mouse- retractable,0.7037037037037037
startech.com icusb1284 6 ft usb to parallel printer adapter,startech.com icusb128410 10 feet usb to parallel printer adapter - m m,0.6710526315789473
aleratec inc cd dvd shredder,aleratec 240143 dvd cd shredder,0.6153846153846154
da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97991 dual vision tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.7446808510638298
da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.65
da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.6770833333333334
da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.6185567010309279
da-lite da-glas standard rear projection screen 81 x 108 video format,da-lite 27636 da-glas standard rear projection screen 50 1 2 x 67 1 4 video format,0.6521739130434783
da-lite da-glas standard rear projection screen 81 x 108 video format,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,0.7058823529411765
da-lite da-glas standard rear projection screen 81 x 108 video format,da-plex standard rear projection screen - 81 x 108 video format,0.7088607594936709
da-lite da-glas standard rear projection screen 81 x 108 video format,da-lite 27637 da-glas standard rear projection screen 57 3 4 x 77 video format,0.6741573033707865
inland pro 6-sheet paper shredder,inland pro 8-sheet paper shredder 05302,0.6666666666666666
inland pro 6-sheet paper shredder,inland pro 05304 paper shredder,0.6190476190476191
inland pro 6-sheet paper shredder,inland pro 05303 paper shredder,0.6190476190476191
joby gorillapod original yellow,joby gorillapod original,0.6764705882352942
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,0.7191011235955056
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,0.7191011235955056
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-view thru-the-wall rear projection screen - 45 x 80 hdtv format,0.7558139534883721
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format,0.7727272727272727
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format,0.6888888888888889
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format,0.6888888888888889
da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format,0.7472527472527473
endust lcd and plasma screen cleaner for small screens,endust 11568 electronics screen cleaner for lcd and plasma screens,0.6142857142857143
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97991 dual vision tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.625
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,0.7
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.7894736842105263
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.7659574468085106
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 97974 hc cinema vision tensioned cosmopolitan electrol - video format 210 diagonal,0.7
da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.62
da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,hc da-mat tensioned advantage deluxe electrol - hdtv format size 92 diagonal,0.6595744680851063
logitech wireless mouse m310 bundle,logitech wireless mouse m310 silver,0.6444444444444445
diaper dude black coated grey digi laptop sleeve 13,diaper dude black coated grey laptop sleeve 15-inch digi-lp15cc400,0.6351351351351351
panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets,panasonic kx-tg6532b dect 6.0 plus expandable digital cordless phone with answering system black 2 handsets,0.6050420168067226
platt heavy-duty polyethylene case with wheels and telescoping handle in gray 15 x 23 x 10,282011h platt heavy-duty polyethylene case with wheels and telescoping handle,0.6470588235294118
platt heavy-duty polyethylene case with wheels and telescoping handle in gray 15 x 23 x 10,221609h platt heavy-duty polyethylene case with wheels and telescoping handle,0.6470588235294118
platt heavy-duty polyethylene case with wheels and telescoping handle in gray 15 x 23 x 10,241811h platt heavy-duty polyethylene case with wheels and telescoping handle,0.6470588235294118
belkin shield micra for ipod touch tint,belkin ipod touch shield micra tint-coral,0.6153846153846154
belkin shield micra for ipod touch tint,belkin ipod touch shield micra tint-black,0.6153846153846154
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 97991 dual vision tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.8222222222222222
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.62
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.6836734693877551
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 97989 da-tex rear tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.6336633663366337
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 98814 pearlescent tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,0.6336633663366337
da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,0.7127659574468085
