8.707215990027959984e-01,6.242427373118949463e-01,5.310294573579481536e-01,1.000000000000000000e+00
9.446812238792554606e-01,7.177163727519634273e-01,1.248375549374448612e-01,1.000000000000000000e+00
9.410870389445287199e-01,2.936492176781568819e-01,2.650348814772511830e-01,1.000000000000000000e+00
1.035971353262830519e+00,7.361911581129687576e-01,-3.471833177086641742e-02,1.000000000000000000e+00
8.411775499142668533e-01,9.779573247073071185e-01,5.895294155888555210e-01,1.000000000000000000e+00
1.114381195267499569e+00,9.735310191020098980e-01,3.277260527190640760e-01,1.000000000000000000e+00
9.372915024190103805e-01,6.905889352738843190e-01,3.322992569745167879e-01,1.000000000000000000e+00
9.169964643340156041e-01,7.097600306809719317e-01,2.851053929720506197e-01,1.000000000000000000e+00
9.637001296267111439e-01,7.504134934484382180e-01,1.856814226256425227e-01,1.000000000000000000e+00
9.487572362934625358e-01,1.101899555294982402e+00,-6.412297941683459124e-02,1.000000000000000000e+00
8.735033514033232471e-01,9.367002697814690304e-01,3.000275177936057580e-01,1.000000000000000000e+00
1.150983068938714382e+00,6.752904734058408076e-01,3.767237790553217280e-01,1.000000000000000000e+00
1.140364672922534295e+00,8.070375692048608052e-01,3.967988963369112332e-03,1.000000000000000000e+00
8.951746151829751419e-01,6.515769694722887140e-01,3.648213468739349707e-01,1.000000000000000000e+00
9.439020322525502049e-01,4.603290735448690163e-01,2.100848461090663866e-01,1.000000000000000000e+00
9.226159273625066382e-01,6.502748011409955620e-01,4.238541652294707252e-01,1.000000000000000000e+00
9.971939115537574727e-01,9.014605606596333143e-01,1.907916460862883190e-01,1.000000000000000000e+00
1.000812736522939339e+00,7.523385298354920980e-01,4.774410837613045633e-01,1.000000000000000000e+00
1.177219562349944626e+00,1.117732674926138703e+00,-6.360168345194333606e-02,1.000000000000000000e+00
9.383651244948943981e-01,8.488825520134546387e-01,4.276180569295962020e-01,1.000000000000000000e+00
9.200741285718349038e-01,1.271314891452135942e+00,3.414443457218181432e-01,1.000000000000000000e+00
9.634409379332888879e-01,7.908032964491490402e-01,1.357634828499337254e-01,1.000000000000000000e+00
7.761436523453104641e-01,9.047603439185913921e-01,-1.205872731180981372e-01,1.000000000000000000e+00
9.815807368518747467e-01,3.970518069017465734e-01,5.408588183882071521e-01,1.000000000000000000e+00
1.028943625548143892e+00,5.721534282491118617e-01,2.639216290837550494e-01,1.000000000000000000e+00
9.734415969236627220e-01,8.968526882468051964e-01,4.414740442987041824e-01,1.000000000000000000e+00
1.067630847774526437e+00,6.121552270847281374e-01,1.801816654152623154e-01,1.000000000000000000e+00
9.159554152614223232e-01,9.926989367061196390e-01,3.327525700730682989e-01,1.000000000000000000e+00
1.005013889372749603e+00,4.836469297624332864e-01,1.980115917662833569e-01,1.000000000000000000e+00
8.959175490176448653e-01,6.793934319133441146e-01,4.274641393333324935e-01,1.000000000000000000e+00
9.141769751555497425e-01,8.163466452673523444e-01,3.009813930048471087e-01,1.000000000000000000e+00
9.552383351869482286e-01,8.571132995567251056e-01,1.594725942986495726e-01,1.000000000000000000e+00
8.185143625859446770e-01,7.939365874824501068e-01,3.670269579072991117e-01,1.000000000000000000e+00
1.099320496363405564e+00,9.976974186285898494e-01,3.611671630902885122e-02,1.000000000000000000e+00
8.065581077186128045e-01,7.129243325035201639e-01,3.055517732356722305e-01,1.000000000000000000e+00
8.670693092054772011e-01,1.073387107505924254e+00,1.764114082865554378e-01,1.000000000000000000e+00
8.656117706307839832e-01,1.083815765972532930e+00,4.891608042987079519e-01,1.000000000000000000e+00
8.904758806023022055e-01,7.135464946541324460e-01,-2.108373813039518541e-02,1.000000000000000000e+00
8.775967245013629459e-01,9.040580465060299442e-01,3.700617759552449204e-01,1.000000000000000000e+00
1.053390412148572652e+00,6.320054664782032150e-01,2.958747815285804883e-01,1.000000000000000000e+00
8.061458885309247258e-01,7.702455890381837422e-01,3.649336642889026705e-01,1.000000000000000000e+00
9.373589606365573257e-01,8.308374168325008968e-01,4.564957528214508287e-01,1.000000000000000000e+00
1.064677134695678262e+00,7.860653684691231158e-01,-3.432233685108226906e-02,1.000000000000000000e+00
8.453453345475588909e-01,1.102992363436194445e+00,4.118932854882145222e-01,1.000000000000000000e+00
9.235579362561310290e-01,6.216651051685144758e-01,-7.616848279426735591e-02,1.000000000000000000e+00
8.566872872998478883e-01,4.394779294701161576e-01,3.862381575185701577e-01,1.000000000000000000e+00
9.004475186050782121e-01,5.484073565782280335e-01,6.120438170004753875e-01,1.000000000000000000e+00
1.199904870020577219e+00,4.088682131293575051e-01,-5.408032831712283883e-02,1.000000000000000000e+00
1.106052019912337814e+00,6.957566358416341634e-01,2.476525125818128947e-01,1.000000000000000000e+00
1.091559073232031940e+00,7.201761686676951824e-01,2.764443784199714926e-01,1.000000000000000000e+00
1.041941816673961352e+00,6.913489387548454879e-01,3.287681038859599503e-02,1.000000000000000000e+00
1.028305531439006604e+00,8.025006935845762079e-01,3.019782170783088526e-01,1.000000000000000000e+00
1.005114162062168859e+00,5.434681587978650308e-01,1.553717669417200298e-01,1.000000000000000000e+00
8.739605474727505374e-01,1.125639222366725090e+00,-2.487791863081761923e-02,1.000000000000000000e+00
1.051453034759469052e+00,6.934601589238018615e-01,1.978964499053875448e-01,1.000000000000000000e+00
9.034953364116532493e-01,7.861066723887574215e-01,7.274106027243938399e-01,1.000000000000000000e+00
9.270430611403951415e-01,5.852699896160762361e-01,1.873710557700470347e-01,1.000000000000000000e+00
8.841451091781855620e-01,7.702035652742039717e-01,4.367079095156640722e-01,1.000000000000000000e+00
7.817122887833727329e-01,7.928104706574131688e-01,4.899152761367924214e-01,1.000000000000000000e+00
1.080792404984393551e+00,5.661108974680970629e-01,2.633492412935053428e-01,1.000000000000000000e+00
9.342908540602168355e-01,7.241932984332589696e-01,3.579623465720898068e-01,1.000000000000000000e+00
8.287959962979745132e-01,7.951665729866708165e-01,6.805503130376593379e-01,1.000000000000000000e+00
9.864525984461947061e-01,9.303755657395111900e-01,2.811927592468859705e-01,1.000000000000000000e+00
7.633377930589174687e-01,8.005839486619455991e-01,4.265509361529798982e-01,1.000000000000000000e+00
9.762083675509050096e-01,1.160992803086970060e+00,4.661500040791863309e-02,1.000000000000000000e+00
9.327742492545888497e-01,5.579559613073427071e-01,7.320728430257730235e-01,1.000000000000000000e+00
1.152641774468289082e+00,7.887626238986699123e-01,4.215356398678319350e-01,1.000000000000000000e+00
9.629608423709883347e-01,8.658670261128305068e-01,4.740869727963717972e-01,1.000000000000000000e+00
7.991167173146825897e-01,8.081449417133093061e-01,2.905752760141652180e-01,1.000000000000000000e+00
8.133787891643513568e-01,8.339909410972685677e-01,-1.281315535210371670e-01,1.000000000000000000e+00
9.907139133734347292e-01,7.328700751480003994e-01,1.599217059080349501e-01,1.000000000000000000e+00
1.057567273961311560e+00,7.241680365795086782e-01,9.759915654040409727e-01,1.000000000000000000e+00
1.092602554778535850e+00,1.055487685054488312e+00,2.470976744577470241e-01,1.000000000000000000e+00
9.573623807796823870e-01,1.090370494976503846e+00,-4.213592319957198962e-02,1.000000000000000000e+00
9.380093760114162071e-01,1.164211864452723955e+00,1.661736780151949755e-01,1.000000000000000000e+00
9.266930260842859424e-01,9.339788340812905654e-01,2.122511859620749286e-01,1.000000000000000000e+00
1.125246473678265469e+00,5.144461948624363679e-01,7.541803743575546948e-01,1.000000000000000000e+00
9.522165960665041062e-01,1.248393663772672690e+00,-4.981338341529306657e-02,1.000000000000000000e+00
9.365335655959809991e-01,6.027462646372205857e-01,-2.894496582601441270e-02,1.000000000000000000e+00
9.079918061288707598e-01,4.775991429094710861e-01,9.746793819216392762e-02,1.000000000000000000e+00
1.031413901181554182e+00,9.882155439421757004e-01,3.319458511116670785e-01,1.000000000000000000e+00
1.047129500805860314e+00,9.683301038496694435e-01,1.199855893986348648e-01,1.000000000000000000e+00
1.033923463691510225e+00,7.596969358359747515e-01,2.921743237887800548e-01,1.000000000000000000e+00
1.086972088197007968e+00,8.918088045732701641e-01,-9.766433899451515410e-02,1.000000000000000000e+00
8.922251905936169347e-01,1.076258893521125914e+00,6.437010862650458520e-01,1.000000000000000000e+00
9.574746775470066584e-01,8.029160796182208681e-01,2.036304735268436028e-01,1.000000000000000000e+00
9.551461426709378921e-01,8.844101339753284163e-01,1.672112149736352249e-01,1.000000000000000000e+00
1.152408064127339760e+00,8.317879654832407432e-01,5.713231666105977880e-01,1.000000000000000000e+00
1.096485294154862622e+00,5.918171054233815065e-01,7.762204392394522756e-02,1.000000000000000000e+00
1.081506771724543015e+00,5.728238038137720700e-01,-5.453148937305346555e-02,1.000000000000000000e+00
8.396979680050966621e-01,6.646120440020985010e-01,2.134705185528630866e-01,1.000000000000000000e+00
8.912945477140092887e-01,7.612581842331727078e-01,4.064878439433885493e-01,1.000000000000000000e+00
8.301718294226720918e-01,5.950053374539302498e-01,6.977600955573357577e-01,1.000000000000000000e+00
9.317513867099531666e-01,7.682919330638285915e-01,4.653573593828121413e-01,1.000000000000000000e+00
8.823754838417718904e-01,9.777176710091158851e-01,3.089854289853383174e-01,1.000000000000000000e+00
1.074755869552660670e+00,8.533735753819471359e-01,-4.374068463789888561e-01,1.000000000000000000e+00
1.003173157069576327e+00,6.750576128451059033e-01,3.047461954284181318e-01,1.000000000000000000e+00
9.802479377965366281e-01,5.748262773500809608e-01,6.630569898929543626e-01,1.000000000000000000e+00
1.013352117936388908e+00,8.209633458316712984e-01,2.218288883603208861e-01,1.000000000000000000e+00
9.514732564440262497e-01,7.277646591790907227e-01,1.495991069731974488e-01,1.000000000000000000e+00
9.838016159070583910e-01,9.554183014822632547e-01,1.249467215143439808e-01,1.000000000000000000e+00
9.238923599822664867e-01,7.103182952656337257e-01,3.106116181693610034e-01,1.000000000000000000e+00
8.990365347130638840e-01,1.092758666914060317e+00,1.889174417164631303e-01,1.000000000000000000e+00
1.040187276718383291e+00,6.891662228161539172e-01,-2.023285015382903507e-01,1.000000000000000000e+00
1.133919031897234309e+00,1.149377511560603971e+00,-1.798046812169063480e-01,1.000000000000000000e+00
1.093142133469166888e+00,8.119460964082385601e-01,-1.313656677558080466e-01,1.000000000000000000e+00
8.801965520514309915e-01,8.658330994611295184e-01,1.384920445808716649e-01,1.000000000000000000e+00
9.923986341259085631e-01,6.129457192323310988e-01,2.186259878140741353e-01,1.000000000000000000e+00
8.463994207259308844e-01,7.204797886211544711e-01,2.826462724102386526e-01,1.000000000000000000e+00
8.916761376884737578e-01,9.636679037177193763e-01,4.297648614551026203e-01,1.000000000000000000e+00
1.017079008480771929e+00,8.279371740456173967e-01,4.422154870090034273e-01,1.000000000000000000e+00
1.048451757518432670e+00,8.807260004620754978e-01,1.046803474993048960e-01,1.000000000000000000e+00
8.497855714208440991e-01,8.487231690294985142e-01,1.476980775207916430e-01,1.000000000000000000e+00
9.547993845486587583e-01,6.379507384671501136e-01,4.307229224093870878e-01,1.000000000000000000e+00
1.075120078185441308e+00,8.326584085040579231e-01,4.948491151933121501e-01,1.000000000000000000e+00
9.725385212018007319e-01,6.643437883367833141e-01,1.934866714171445956e-01,1.000000000000000000e+00
9.793217034501704443e-01,4.226100371879910056e-01,2.114932121588145031e-01,1.000000000000000000e+00
9.462851222614684366e-01,6.358196890931160361e-01,1.829025058581947305e-01,1.000000000000000000e+00
8.215091055661881692e-01,7.759573715101915070e-01,3.314913576129465689e-01,1.000000000000000000e+00
8.819873283805172992e-01,6.714187533573259259e-01,-8.317534294204587120e-02,1.000000000000000000e+00
9.613496466634490201e-01,4.218389246116858171e-01,3.358253465760095979e-01,1.000000000000000000e+00
9.584736704845521205e-01,7.013943019459163430e-01,3.196388088969470131e-01,1.000000000000000000e+00
1.019317544059630487e+00,8.773371221501782280e-01,3.467383776172173748e-01,1.000000000000000000e+00
1.070019570666082442e+00,6.529034787972972653e-01,-7.330242800386982394e-02,1.000000000000000000e+00
1.083977619792164893e+00,7.781699241459849592e-01,5.296058373587897439e-01,1.000000000000000000e+00
8.979150947072768174e-01,7.904490948011200224e-01,4.766099894441460094e-01,1.000000000000000000e+00
1.091298385716917618e+00,5.061104869873784828e-01,4.766401499415462428e-02,1.000000000000000000e+00
9.754794415298323473e-01,1.166811118463860986e+00,3.405301065194450971e-01,1.000000000000000000e+00
7.533007866132388486e-01,7.890283145715639712e-01,-2.730461740460371489e-02,1.000000000000000000e+00
9.443611716536222112e-01,6.718838223958751854e-01,-5.312895823897034742e-02,1.000000000000000000e+00
9.729883656456218555e-01,8.548939346404839101e-01,4.265518115002503441e-03,1.000000000000000000e+00
1.006211636418339772e+00,2.815539591926934371e-01,3.313400895924384360e-02,1.000000000000000000e+00
9.299555527709700842e-01,4.912675544927609383e-01,3.721618388130145116e-01,1.000000000000000000e+00
8.559214768616540958e-01,9.345466805095273832e-01,1.668394225123195906e-02,1.000000000000000000e+00
1.098560743964858810e+00,9.469712253135280644e-01,2.249489085281621559e-01,1.000000000000000000e+00
9.853096677481877341e-01,9.055471118781780460e-01,8.779728137437856073e-02,1.000000000000000000e+00
9.366038002320093980e-01,8.784960050481861460e-01,3.996935115247965964e-01,1.000000000000000000e+00
8.418020017467664484e-01,9.501973998527686316e-01,7.553076689469664373e-01,1.000000000000000000e+00
8.377803932201334236e-01,9.317430757591800283e-01,-2.290265968134747032e-02,1.000000000000000000e+00
9.610618773971583151e-01,1.053910191549315423e+00,3.421542377526042844e-01,1.000000000000000000e+00
8.338803005147670255e-01,5.367471211588215052e-01,7.597676378507624007e-01,1.000000000000000000e+00
9.543080108353377833e-01,9.646214979148985957e-01,1.117465323602201549e-01,1.000000000000000000e+00
1.062280605552975210e+00,5.889349485313796206e-01,4.712459359547017668e-01,1.000000000000000000e+00
8.679784110968388200e-01,7.293143513648058240e-01,1.451719771863084762e-01,1.000000000000000000e+00
9.448405197971301295e-01,7.653158568877490575e-01,1.359120948129474427e-01,1.000000000000000000e+00
8.212580757946716936e-01,4.946198286211824779e-01,3.847537093275741338e-01,1.000000000000000000e+00
1.014632711430914824e+00,8.509203225244612590e-01,-8.195482687279076472e-02,1.000000000000000000e+00
9.625190088791730769e-01,8.056309893560158475e-01,-1.558583672293667455e-03,1.000000000000000000e+00
1.045675431879321771e+00,7.471731882190255636e-01,2.196439681039158431e-01,1.000000000000000000e+00
1.121486364818172099e+00,9.084998282227461086e-01,3.148096542833654921e-01,1.000000000000000000e+00
9.232569846507971967e-01,7.222956633366199863e-01,-3.281718788218557226e-02,1.000000000000000000e+00
1.202699501170386709e+00,6.670833488700099734e-01,6.356834418541723597e-01,1.000000000000000000e+00
8.220225903080125018e-01,7.762823896043082872e-01,-1.776538248674343623e-01,1.000000000000000000e+00
9.276051281616659594e-01,1.139977499574503561e+00,1.591653502528251884e-01,1.000000000000000000e+00
1.062815116777344304e+00,7.689734826618412900e-01,-2.582616441556168652e-01,1.000000000000000000e+00
8.576399413290101137e-01,6.280583102027650355e-01,4.249566483845080844e-01,1.000000000000000000e+00
9.561873233881417189e-01,7.602572651066522580e-01,4.475364223626611127e-01,1.000000000000000000e+00
9.258665695404897367e-01,9.352819540035732793e-01,-1.774146108680909051e-01,1.000000000000000000e+00
8.739256330809125339e-01,5.531112365370682848e-01,8.081537429167523490e-02,1.000000000000000000e+00
7.714203572672398979e-01,6.797290331948432351e-01,2.120870975697976002e-01,1.000000000000000000e+00
9.795925693025985259e-01,9.708255907628845494e-01,7.538256233730092348e-02,1.000000000000000000e+00
1.008652383620824544e+00,2.561718112201588626e-01,3.514224928460188413e-01,1.000000000000000000e+00
9.023976055619993275e-01,8.001991393278051756e-01,2.067690676864691879e-01,1.000000000000000000e+00
1.063731135768679392e+00,8.250404048728038342e-01,4.166977317634973366e-02,1.000000000000000000e+00
1.090634508743927089e+00,8.276845714240059770e-01,4.051175104278767480e-01,1.000000000000000000e+00
1.019417587035220452e+00,1.198946893162728955e+00,-2.290137202284123208e-02,1.000000000000000000e+00
8.311729484027798875e-01,5.657490595320240345e-01,2.589957292782793519e-01,1.000000000000000000e+00
8.624103306384658385e-01,7.808756541629913173e-01,4.854081918098865356e-01,1.000000000000000000e+00
8.161015844020301779e-01,1.192097006113902680e+00,1.128957455088983042e-01,1.000000000000000000e+00
8.192611860461991302e-01,5.593154913845153064e-01,1.765569364417419740e-01,1.000000000000000000e+00
1.012695977700626582e+00,1.014198817590538537e+00,1.586254957038598368e-01,1.000000000000000000e+00
9.441490313178281246e-01,1.216659203872515249e+00,2.119480806206125445e-01,1.000000000000000000e+00
9.864376917674707590e-01,5.352244274643233046e-01,5.810049023388252909e-01,1.000000000000000000e+00
9.485976816000225575e-01,2.561220428851923581e-01,3.947501963918739754e-01,1.000000000000000000e+00
9.590136679761865901e-01,1.029561948519204018e+00,2.571927200242857259e-01,1.000000000000000000e+00
8.745340786791471199e-01,8.982543621304480697e-01,3.391849968319198272e-01,1.000000000000000000e+00
9.536746177050512419e-01,6.558788679070393091e-01,2.711313711035949758e-01,1.000000000000000000e+00
8.840563030403201239e-01,1.090021390020991632e+00,1.931954665354186917e-01,1.000000000000000000e+00
8.821826933904675094e-01,9.214930288931084679e-01,1.451768319015132869e-01,1.000000000000000000e+00
9.491723261342651652e-01,6.959575927900586434e-01,2.956145827082929944e-01,1.000000000000000000e+00
1.051348835086522771e+00,5.934728291783818444e-01,2.461052405060875359e-01,1.000000000000000000e+00
1.057998360575627794e+00,8.469361544649506301e-01,1.440133331550246254e-01,1.000000000000000000e+00
1.057699300068099646e+00,6.027541003221372762e-01,-2.532741365084371088e-01,1.000000000000000000e+00
8.899409238938772448e-01,7.071744029940451037e-01,4.015486445224695222e-01,1.000000000000000000e+00
9.473627800979779190e-01,4.868404462448954750e-01,3.013471207237615745e-01,1.000000000000000000e+00
9.805933248277601821e-01,8.147997755460284486e-01,4.846475450646566818e-01,1.000000000000000000e+00
8.698036156531836482e-01,1.077492786246371237e+00,1.032729833469439723e-01,1.000000000000000000e+00
1.047346612044625980e+00,7.313000566039602468e-01,2.738186846797754925e-01,1.000000000000000000e+00
8.482012721202640826e-01,9.791540918612293698e-01,3.880729219926831175e-01,1.000000000000000000e+00
9.950837697833160300e-01,9.669025361445683364e-01,-7.359691710825022604e-02,1.000000000000000000e+00
1.030678389588402855e+00,7.634309350171483155e-01,5.975207673139442122e-01,1.000000000000000000e+00
9.435209603752261476e-01,8.620308983531150826e-01,6.291824944403584530e-03,1.000000000000000000e+00
1.018015865975125500e+00,5.304195839902591247e-01,7.536053992738273033e-01,1.000000000000000000e+00
1.030034110233473577e+00,6.914212497015761461e-01,3.830684605879694504e-01,1.000000000000000000e+00
9.646862091394529104e-01,6.674975376790452941e-01,2.092676575723328714e-01,1.000000000000000000e+00
8.776817231214562032e-01,1.084611866554993531e+00,3.040789971169512995e-01,1.000000000000000000e+00
1.087937260582374277e+00,7.745432091212541836e-01,6.863960695309473392e-02,1.000000000000000000e+00
1.037115601060789594e+00,8.818416542244307266e-01,3.092233690656711054e-01,1.000000000000000000e+00
1.008425028522031974e+00,4.253307389767996827e-01,2.448296051783988847e-01,1.000000000000000000e+00
8.402892056651060093e-01,1.127894498665783507e+00,2.700416090941839542e-01,1.000000000000000000e+00
9.949197655809525198e-01,4.287763050741308923e-01,3.873427118291289384e-02,1.000000000000000000e+00
9.956316333653900674e-01,8.950180720147756785e-01,2.178458020922434402e-01,1.000000000000000000e+00
9.535828853701512342e-01,9.214634720474029761e-01,2.647730968468233193e-01,1.000000000000000000e+00
8.945775083079754442e-01,7.894533643532397615e-01,-1.772023608554296192e-01,1.000000000000000000e+00
1.044834957984856150e+00,1.275023287210774958e+00,1.820008114660396359e-01,1.000000000000000000e+00
6.819368916243364609e-01,8.628579333459969192e-01,2.646911244794128426e-01,1.000000000000000000e+00
1.013682326891362173e+00,8.305096638071024495e-01,-6.217029084210201617e-02,1.000000000000000000e+00
1.054697782789814076e+00,1.136112444845191138e+00,2.739603233033486851e-01,1.000000000000000000e+00
9.131528207307042511e-01,9.731042336005006899e-01,4.555348353514823145e-01,1.000000000000000000e+00
7.399023144166352317e-01,8.397179284233907692e-01,-2.010888351883927117e-01,1.000000000000000000e+00
8.922694376486638435e-01,1.241408943135095200e+00,2.146775156691481112e-01,1.000000000000000000e+00
1.010221159306212257e+00,9.631667719488374857e-01,4.593367707111297160e-01,1.000000000000000000e+00
9.054880361755228702e-01,9.339593886782173726e-01,-1.265380824195500575e-01,1.000000000000000000e+00
1.089705569960948583e+00,5.969493673407743062e-01,5.192714390567063631e-01,1.000000000000000000e+00
9.824043473522640069e-01,6.020381592572898732e-01,5.695840518923200868e-01,1.000000000000000000e+00
8.873993683075620531e-01,8.005635996283821942e-01,1.174010602380385210e-01,1.000000000000000000e+00
1.018729020457167511e+00,5.239210648928865899e-01,3.581254254652082025e-01,1.000000000000000000e+00
1.004992545195512621e+00,4.885112483479676082e-01,3.938145024764663771e-01,1.000000000000000000e+00
9.944552916274833620e-01,7.730533586217185338e-01,2.461336402203305740e-01,1.000000000000000000e+00
9.753415947723196311e-01,8.739261973052242505e-01,1.236003203651849375e-01,1.000000000000000000e+00
9.392106425533240932e-01,6.005018656178685577e-01,5.301326477524113123e-01,1.000000000000000000e+00
1.046215587444903727e+00,1.166583119817302006e+00,3.049902108595483607e-01,1.000000000000000000e+00
8.924752767746394477e-01,6.864536275399769627e-01,3.229930833371364995e-01,1.000000000000000000e+00
9.853807640783281974e-01,4.503637175873909104e-01,1.573937746842535290e-02,1.000000000000000000e+00
9.743793918833324463e-01,4.710416130671443158e-01,4.116636346473556696e-01,1.000000000000000000e+00
9.014136200925303433e-01,5.495656672669055887e-01,4.093939687960103657e-01,1.000000000000000000e+00
8.812141587028029521e-01,1.057772385203201937e+00,1.954345113638939480e-01,1.000000000000000000e+00
9.754444828917905319e-01,8.136521604678192965e-01,3.844334598430277361e-01,1.000000000000000000e+00
1.071937145786840295e+00,9.797802138652957904e-01,7.226837951728466436e-01,1.000000000000000000e+00
9.977768187321182092e-01,4.969923985957031554e-01,1.663599231828868374e-01,1.000000000000000000e+00
9.176959176754585501e-01,4.695244647116096903e-01,3.220278364671563809e-01,1.000000000000000000e+00
1.021933822657036472e+00,7.712706501851817054e-01,2.436731031288794092e-01,1.000000000000000000e+00
1.101986953495798671e+00,8.403076316165902782e-01,4.756705700226648847e-02,1.000000000000000000e+00
9.731750949406504647e-01,1.052762716447881441e+00,1.016324022825250556e-01,1.000000000000000000e+00
7.900117537061284168e-01,7.454535390699907893e-01,-1.203414037667603353e-01,1.000000000000000000e+00
8.618929011461402556e-01,7.836886618759815182e-01,1.424816619589804600e-01,1.000000000000000000e+00
8.859824055368474838e-01,9.605570133011538392e-01,7.066530684211587143e-01,1.000000000000000000e+00
9.851978013070855633e-01,1.084683033583081047e+00,1.983576319913652741e-01,1.000000000000000000e+00
1.016216026799284577e+00,7.770498808840363703e-01,-6.086270868656401545e-03,1.000000000000000000e+00
1.019345657583543785e+00,6.159050964547686524e-01,4.336238888569515781e-02,1.000000000000000000e+00
9.624459809634127172e-01,3.966909114816586368e-01,6.408417193112818655e-01,1.000000000000000000e+00
9.227170694902614434e-01,1.079599396527894495e+00,6.560114491592816677e-01,1.000000000000000000e+00
1.054820645351838948e+00,7.942332951477960590e-01,3.161426832215947225e-01,1.000000000000000000e+00
1.071172417877247929e+00,6.216979035718751545e-01,3.981561384313271335e-01,1.000000000000000000e+00
9.710411370778273543e-01,1.145089820713830919e+00,1.273301779358721464e-01,1.000000000000000000e+00
8.982644999474478364e-01,6.534930163991783392e-01,1.279269372378687986e-01,1.000000000000000000e+00
8.373631257287538210e-01,9.132068511071956829e-01,-3.998407170238472697e-01,1.000000000000000000e+00
1.021475334754623709e+00,1.022575036856002262e+00,1.870256883532592784e-01,1.000000000000000000e+00
9.840290780965322837e-01,6.678380312491996040e-01,2.107299266450048114e-01,1.000000000000000000e+00
8.696529850001045725e-01,6.082857505013816724e-01,3.718112618956691540e-01,1.000000000000000000e+00
1.046865291807506537e+00,4.716117501353175867e-01,1.687893174481325531e-01,1.000000000000000000e+00
9.514552820372884634e-01,9.284629951417859850e-01,3.830945196598259939e-01,1.000000000000000000e+00
9.380164489571080066e-01,6.916569219138055669e-01,3.738321524027901632e-01,1.000000000000000000e+00
8.731905805273575405e-01,5.102915215635602797e-01,4.447912894835641118e-01,1.000000000000000000e+00
1.119630052745293813e+00,9.927380136560757240e-01,4.294814214057357526e-01,1.000000000000000000e+00
